MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom
21423668,735000.0,85718,-110.93066,32.338507,1.08,5801,1999,4,3,3760.0,3.0,2,111.0,1,0,0,1,195.4787234042553,183750.0,0.75
21504355,700000.0,85755,-110.991372,32.426005,0.89,6186,2004,4,4,3541.0,3.0,1,79.0,1,0,0,1,197.68426998023156,175000.0,1.0
21513292,722000.0,85718,-110.904608,32.284888,1.09,5631,1993,4,4,3687.0,3.0,2,0.0,1,0,0,1,195.82316246270682,180500.0,1.0
21520040,700000.0,85715,-110.85973,32.255842,1.0,4520,1968,4,4,3859.0,4.0,1,48.0,0,1,0,1,181.3941435605079,175000.0,1.0
21605822,775000.0,85750,-110.843529,32.293354,0.0,7182,2004,4,3,3291.0,3.0,1,101.0,0,1,0,1,235.4907323002127,193750.0,0.75
21608012,750000.0,85749,-110.697708,32.240648,16.3,7568,1982,3,3,3120.0,2.0,2,19.0,0,1,0,1,240.3846153846154,250000.0,1.0
21524653,725000.0,85739,-110.860618,32.542177,0.3,4665,2007,3,4,2924.0,3.0,1,165.0,1,0,0,1,247.94801641586866,241666.66666666666,1.3333333333333333
21624984,700000.0,85737,-110.980617,32.404636,1.58,6761,1996,5,5,4044.0,3.0,0,5.0,1,0,0,1,173.09594460929773,140000.0,1.0
21632556,710000.0,85718,-110.927748,32.330337,0.83,6649,1997,5,4,3170.0,2.0,1,0.0,0,1,0,1,223.97476340694007,142000.0,0.8
21631334,725000.0,85755,-110.951968,32.455658,0.9,7008,2002,3,3,3017.0,2.0,2,69.0,0,1,0,1,240.30493868080876,241666.66666666666,1.0
21305677,680000.0,85719,-110.941196,32.230196,0.22,3065,1923,4,4,2825.0,2.0,2,0.0,0,1,0,1,240.7079646017699,170000.0,1.0
21307505,705000.0,85658,-111.088206,32.459674,0.77,8549,2005,3,4,3811.0,3.0,2,76.0,0,1,0,1,184.99081605877723,235000.0,1.3333333333333333
21802925,713500.0,85737,-110.96948,32.405593,0.38,7271,2004,4,3,3420.0,3.0,2,0.0,0,1,1,0,208.62573099415204,178375.0,0.75
21813559,720000.0,85755,-110.987023,32.430753,0.81,7359,2001,3,3,3176.0,3.0,1,18.0,0,1,0,1,226.70025188916875,240000.0,1.0
21813766,735000.0,85755,-110.989836,32.429053,0.83,7121,2002,3,3,2927.0,3.0,4,18.0,0,1,1,0,251.1103518961394,245000.0,1.0
21815610,710000.0,85718,-110.94345,32.294162,1.0,7275,1997,4,3,3284.0,3.0,2,0.0,1,0,1,0,216.19975639464067,177500.0,0.75
21828444,665000.0,85749,-110.728943,32.300224,3.32,6862,2000,6,4,3698.0,3.0,2,23.0,0,1,1,0,179.82693347755543,110833.33333333333,0.6666666666666666
21804581,745000.0,86323,-112.520168,34.927884,36.3,3379,2004,5,3,3670.0,3.0,1,0.0,0,1,0,1,202.99727520435968,149000.0,0.6
21902204,695000.0,85745,-111.043625,32.216558,0.85,7015,1995,4,4,2940.0,3.0,1,13.0,0,1,0,1,236.39455782312925,173750.0,1.0
21903294,700000.0,85658,-111.092358,32.459063,0.76,9391,2006,3,4,3541.0,3.0,2,88.0,0,1,1,0,197.68426998023156,233333.33333333334,1.3333333333333333
21710723,705000.0,85718,-110.920789,32.336914,0.85,7041,1976,4,4,4190.0,3.0,2,11.0,0,1,0,1,168.25775656324583,176250.0,1.0
21811192,733000.0,85750,-110.859019,32.258122,0.6,6094,1970,4,4,3503.0,3.0,1,57.0,0,1,0,1,209.2492149586069,183250.0,1.0
21418840,730000.0,85755,-110.983512,32.433034,0.92,6280,2002,4,4,3832.0,3.0,3,10.0,0,1,0,1,190.50104384133613,182500.0,1.0
21520208,730000.0,85739,-110.87327,32.53291,0.22,4725,2000,3,3,2824.0,3.0,1,198.0,0,1,0,1,258.4985835694051,243333.33333333334,1.0
21600290,716000.0,85737,-110.970513,32.406022,0.52,6673,2004,4,3,3360.0,3.0,2,50.0,0,1,0,1,213.0952380952381,179000.0,0.75
21328011,720000.0,85718,-110.923317,32.293567,0.91,6072,2002,4,4,3272.0,3.0,2,145.0,1,0,0,1,220.04889975550122,180000.0,1.0
21706701,665000.0,85749,-110.705947,32.242475,3.26,7775,1977,5,5,4456.0,2.0,2,20.0,0,1,0,1,149.23698384201077,133000.0,1.0
21702168,700000.0,85750,-110.819112,32.263976,1.52,9673,2001,4,3,4411.0,3.0,2,141.0,0,1,0,1,158.69417365676716,175000.0,0.75
21812586,695000.0,85704,-110.980306,32.32913,1.32,6281,1984,4,3,3108.0,2.0,2,62.5,0,1,0,1,223.61647361647363,173750.0,0.75
21527157,694300.0,85737,-110.935481,32.396675,0.26,6685,2014,3,4,2373.0,3.0,0,125.0,0,1,0,1,292.5832279814581,231433.33333333334,1.3333333333333333
21828828,710000.0,85737,-110.943651,32.415988,1.5,7358,1997,3,4,3532.0,3.0,2,0.0,0,1,0,1,201.01925254813136,236666.66666666666,1.3333333333333333
21427502,660000.0,85718,-110.93644,32.327219,1.52,5941,1978,5,4,4416.0,4.0,1,9.0,0,1,0,1,149.45652173913044,132000.0,0.8
21316489,680000.0,85737,-110.943944,32.399744,0.7,8448,1998,3,2,3144.0,3.0,4,71.0,0,1,0,1,216.28498727735368,226666.66666666666,0.6666666666666666
21726916,700000.0,85737,-110.949863,32.410995,1.51,7228,1995,5,4,4640.0,3.0,2,75.0,1,0,0,1,150.86206896551724,140000.0,0.8
21732408,705000.0,85755,-111.028947,32.431665,3.31,6520,1998,5,2,3002.0,3.0,3,0.0,0,1,0,1,234.84343770819453,141000.0,0.4
21809724,719900.0,85718,-110.945311,32.31468,0.88,7000,1985,5,3,3900.0,2.0,3,5.0,0,1,0,1,184.5897435897436,143980.0,0.6
21406137,695000.0,85755,-110.977675,32.457296,0.3,5434,2001,3,3,2950.0,3.0,2,64.0,1,0,0,1,235.59322033898306,231666.66666666666,1.0
21413532,675000.0,85750,-110.823498,32.288935,1.15,6733,2002,4,3,3185.0,3.0,2,110.0,0,1,0,1,211.9309262166405,168750.0,0.75
21418171,729000.0,85750,-110.858633,32.328485,1.31,7577,1994,5,4,4703.0,3.0,4,50.0,1,0,0,1,155.0074420582607,145800.0,0.8
21407172,690000.0,85704,-110.967527,32.32992,0.76,8535,1990,5,4,4135.0,3.0,2,8.0,0,1,0,1,166.8681983071342,138000.0,0.8
21431615,695000.0,85718,-110.905564,32.318294,0.56,4645,1997,4,3,3154.0,3.0,1,126.0,1,0,0,1,220.35510462904247,173750.0,0.75
21524999,675000.0,85718,-110.885175,32.272354,4.78,6035,1992,4,4,3651.0,2.0,4,5.0,0,1,0,1,184.88085456039443,168750.0,1.0
21603347,710000.0,85715,-110.857795,32.258096,0.64,7308,1996,4,4,3648.0,3.0,2,79.0,1,0,0,1,194.62719298245614,177500.0,1.0
21222014,715000.0,85750,-110.838168,32.316848,0.53,6695,1994,4,3,3018.0,3.0,4,117.0,1,0,0,1,236.9118621603711,178750.0,0.75
21300727,705000.0,85750,-110.865727,32.316451,0.86,6160,1993,4,3,3703.0,3.0,3,37.0,0,1,0,1,190.38617337294085,176250.0,0.75
21220048,680000.0,85704,-110.982074,32.375864,3.31,6980,1988,5,6,4176.0,3.0,2,0.0,1,0,0,1,162.8352490421456,136000.0,1.2
21311677,675000.0,85749,-110.734132,32.271938,4.0,4817,1994,4,4,4371.0,3.0,3,0.0,0,1,0,1,154.42690459849004,168750.0,1.0
21605318,695000.0,85750,-110.831349,32.320965,1.18,8524,1991,3,4,3479.0,3.0,2,80.0,1,0,0,1,199.77004886461626,231666.66666666666,1.3333333333333333
21820210,729000.0,85743,-111.099191,32.310066,3.34,7819,2001,4,5,3820.0,4.0,1,0.0,0,1,1,0,190.83769633507853,182250.0,1.25
21903282,729000.0,85718,-110.952585,32.297455,1.0,4407,1972,4,3,2808.0,2.0,1,10.0,0,1,0,1,259.61538461538464,182250.0,0.75
21716872,670000.0,85719,-110.937644,32.243,0.35,3241,1941,4,4,3200.0,0.0,1,0.0,0,1,0,1,209.375,167500.0,1.0
21719852,725554.0,85755,-110.992071,32.433287,0.96,616,2017,3,3,2750.0,3.0,1,100.0,0,1,0,1,263.8378181818182,241851.33333333334,1.0
21412273,705000.0,85743,-111.126254,32.33812,3.42,5170,2007,3,4,4024.0,3.0,1,20.0,0,1,0,1,175.19880715705764,235000.0,1.3333333333333333
21431929,700000.0,85749,-110.778653,32.298781,0.49,6238,1997,3,4,3807.0,3.0,1,105.0,1,0,0,1,183.87181507748883,233333.33333333334,1.3333333333333333
21424341,650000.0,85718,-110.888403,32.327795,1.1,4447,1964,4,4,3435.0,2.0,3,215.0,1,0,0,1,189.22852983988355,162500.0,1.0
21503107,695000.0,85748,-110.747014,32.227621,3.43,6674,1997,4,5,3893.0,3.0,3,64.0,1,0,0,1,178.52555869509376,173750.0,1.25
21508311,725000.0,85755,-110.976939,32.434775,0.82,8092,2007,4,4,3829.0,5.0,1,100.0,0,1,0,1,189.34447636458606,181250.0,1.0
21503104,680000.0,85718,-110.917427,32.284453,1.05,7825,2001,4,4,3782.0,3.0,1,45.0,1,0,0,1,179.7990481226864,170000.0,1.0
21517794,700000.0,85750,-110.873077,32.326155,0.53,5791,1994,4,5,3796.0,3.0,1,67.0,1,0,0,1,184.40463645943098,175000.0,1.25
21519005,725000.0,85718,-110.938424,32.346404,0.81,6401,1990,4,5,3642.0,3.0,1,100.0,1,0,0,1,199.06644700713895,181250.0,1.25
21516172,685000.0,85718,-110.906489,32.32227,0.49,5662,1986,4,3,4518.0,3.0,3,126.0,0,1,0,1,151.6157591854803,171250.0,0.75
21613585,728000.0,85718,-110.949538,32.31456,0.8,5533,1986,5,3,3431.0,2.0,3,4.0,0,1,0,1,212.18303701544738,145600.0,0.6
21610405,680000.0,85718,-110.893857,32.329442,0.87,5410,1976,4,4,3268.0,0.0,2,5.0,1,0,0,1,208.078335373317,170000.0,1.0
21601864,680000.0,85742,-111.033783,32.408164,3.31,5843,2006,4,3,3621.0,4.0,2,0.0,1,0,0,1,187.79342723004694,170000.0,0.75
21632329,720000.0,85755,-110.9541,32.456851,0.6,7687,2000,3,4,3293.0,4.0,2,67.0,0,1,0,1,218.64561190403887,240000.0,1.3333333333333333
21632189,690000.0,85718,-110.934858,32.336878,0.85,6710,1993,4,5,3292.0,3.0,1,100.0,0,1,0,1,209.59902794653706,172500.0,1.25
21703568,700000.0,85755,-110.978468,32.459614,0.56,8429,2007,3,4,2664.0,2.0,1,194.0,0,1,0,1,262.76276276276275,233333.33333333334,1.3333333333333333
21633399,687000.0,85742,-111.086054,32.38895,3.4,8400,2005,4,5,4179.0,4.0,2,0.0,0,1,0,1,164.39339554917444,171750.0,1.25
21709094,690000.0,85718,-110.932541,32.300244,2.75,7204,1982,3,3,3310.0,2.0,3,0.0,0,1,0,1,208.4592145015106,230000.0,1.0
21123145,710000.0,85755,-110.979094,32.458756,0.39,7805,2006,3,4,2664.0,2.0,2,153.0,1,0,0,1,266.5165165165165,236666.66666666666,1.3333333333333333
21220795,725000.0,85750,-110.866109,32.323459,0.47,6613,1998,5,3,3761.0,3.0,3,40.0,0,1,0,1,192.76788088274395,145000.0,0.6
21320031,690000.0,85737,-110.987524,32.404975,0.67,6021,2000,4,3,3092.0,3.0,1,45.0,0,1,0,1,223.15653298835704,172500.0,0.75
21304927,725000.0,85718,-110.953966,32.333999,0.83,3596,1965,4,4,3632.0,2.0,2,0.0,1,0,0,1,199.61453744493392,181250.0,1.0
21331016,700000.0,85718,-110.909225,32.320172,0.22,4704,1986,3,3,2886.0,2.0,2,323.0,0,1,0,1,242.55024255024256,233333.33333333334,1.0
21708780,700000.0,85750,-110.868012,32.327324,0.54,7604,1998,4,3,2862.0,3.0,3,55.0,0,1,0,1,244.58420684835778,175000.0,0.75
21523853,700000.0,85748,-110.728386,32.237363,6.64,8856,1982,6,6,5249.0,2.0,4,0.0,0,1,0,1,133.3587349971423,116666.66666666667,1.0
21721363,700000.0,85743,-111.091299,32.312117,3.37,9511,2007,4,4,4521.0,5.0,2,75.0,0,1,0,1,154.83300154833,175000.0,1.0
21710159,690000.0,85718,-110.879622,32.331422,1.0,5395,1980,3,3,2504.0,2.0,2,258.0,0,1,0,1,275.5591054313099,230000.0,1.0
21806582,700000.0,85658,-111.089818,32.463824,0.44,10666,2007,3,4,4030.0,3.0,1,116.0,0,1,0,1,173.697270471464,233333.33333333334,1.3333333333333333
21730337,697000.0,85742,-111.078495,32.397829,3.32,6707,2007,4,5,4023.0,4.0,1,0.0,0,1,1,0,173.25379070345514,174250.0,1.25
21808790,710000.0,85750,-110.843178,32.32457,0.22,6711,1999,3,3,3254.0,2.0,1,142.0,0,1,1,0,218.19299323909036,236666.66666666666,1.0
21808249,726000.0,85718,-110.922241,32.307957,1.06,5617,1960,4,3,3128.0,2.0,2,4.16,0,1,1,0,232.09718670076725,181500.0,0.75
21802759,700000.0,85745,-111.101607,32.266001,12.03,6545,1999,4,3,2668.0,3.0,1,0.0,1,0,0,1,262.3688155922039,175000.0,0.75
21816924,722000.0,85718,-110.895831,32.314397,0.58,5134,1984,4,3,3146.0,2.0,1,0.0,0,1,1,0,229.4977749523204,180500.0,0.75
21817557,713000.0,85716,-110.920994,32.216755,0.63,4022,1949,3,3,3441.0,2.0,2,0.0,0,1,1,0,207.2072072072072,237666.66666666666,1.0
21803323,710000.0,85718,-110.894286,32.2894,0.95,6341,2004,4,4,3264.0,3.0,1,42.0,1,0,1,0,217.52450980392157,177500.0,1.0
21819807,725000.0,85658,-111.054745,32.434706,0.88,8697,2014,4,4,3969.0,3.0,1,190.0,0,1,1,0,182.66565885613505,181250.0,1.0
21821226,710000.0,85718,-110.929826,32.336238,3.71,6594,1987,3,3,3361.0,2.0,2,84.0,0,1,1,0,211.24665278191014,236666.66666666666,1.0
21804384,708000.0,85718,-110.93908,32.333593,0.83,8043,2003,4,4,3540.0,3.0,3,15.0,0,1,0,1,200.0,177000.0,1.0
21819400,700000.0,85718,-110.939583,32.343443,0.84,6854,1982,4,3,3381.0,2.0,2,100.0,0,1,0,1,207.0393374741201,175000.0,0.75
21901007,725000.0,85658,-111.052298,32.432212,0.73,8038,2015,3,4,3167.0,3.0,0,60.0,0,1,1,0,228.9232712346069,241666.66666666666,1.3333333333333333
21901477,715000.0,85718,-110.916292,32.301059,1.71,7175,1993,4,3,3401.0,3.0,1,24.0,0,1,0,1,210.23228462216994,178750.0,0.75
21832945,690000.0,85742,-111.077636,32.398156,3.33,6053,2013,4,4,3524.0,3.0,1,0.0,0,1,1,0,195.80022701475596,172500.0,1.0
21908757,725000.0,85750,-110.824225,32.269381,0.99,9293,1990,6,5,4223.0,3.0,3,0.0,1,0,1,0,171.67890125503197,120833.33333333333,0.8333333333333334
21910747,725000.0,85718,-110.93062,32.314358,1.3,5668,1965,6,5,3890.0,2.0,5,4.0,0,1,1,0,186.37532133676092,120833.33333333333,0.8333333333333334
21905983,715000.0,85716,-110.920718,32.216732,0.93,3603,1956,4,3,3056.0,0.0,2,0.0,0,1,0,1,233.96596858638745,178750.0,0.75
21911863,725000.0,85716,-110.92189,32.216851,0.6,4807,1967,4,4,2594.0,1.0,1,0.0,0,1,0,1,279.491133384734,181250.0,1.0
21905675,665000.0,85718,-110.931512,32.33294,1.07,6263,1994,4,4,3765.0,2.0,2,0.0,1,0,1,0,176.62682602921646,166250.0,1.0
21908940,685000.0,85712,-110.879346,32.263196,0.24,4876,1984,3,4,2495.0,2.0,3,42.0,0,1,0,1,274.5490981963928,228333.33333333334,1.3333333333333333
21921984,705000.0,85718,-110.938781,32.332769,0.98,6304,1987,4,4,3137.0,2.0,2,8.0,0,1,1,0,224.73700988205292,176250.0,1.0
21926082,725000.0,85658,-111.088244,32.458962,0.74,8943,2005,3,3,3052.0,4.0,1,88.0,0,1,1,0,237.5491480996068,241666.66666666666,1.0
21324130,699500.0,85737,-111.005929,32.413746,0.55,5501,2002,4,3,3700.0,3.0,4,16.0,0,1,0,1,189.05405405405406,174875.0,0.75
21511934,700000.0,85718,-110.938822,32.347495,1.12,6187,1987,4,4,3366.0,2.0,4,100.0,0,1,0,1,207.961972667855,175000.0,1.0
21611029,685000.0,85737,-110.96818,32.403635,0.39,6835,2007,4,3,3410.0,3.0,1,67.0,0,1,0,1,200.87976539589442,171250.0,0.75
21618726,680000.0,85737,-110.988356,32.400044,0.5,6589,1995,3,3,3077.0,3.0,1,50.0,1,0,0,1,220.99447513812154,226666.66666666666,1.0
21209901,725000.0,85718,-110.916623,32.33558,0.78,7322,1995,4,3,3449.0,3.0,4,50.0,1,0,0,1,210.20585677007827,181250.0,0.75
21811503,706495.0,85718,-110.948183,32.299793,2.18,5850,1969,4,4,3613.0,2.0,3,8.33,0,1,1,0,195.54248546913922,176623.75,1.0
21805481,700000.0,85750,-110.859437,32.285978,0.84,6528,2014,4,3,2739.0,3.0,2,20.0,0,1,0,1,255.56772544724353,175000.0,0.75
21903164,710000.0,85743,-111.081602,32.313941,3.32,8937,2006,4,4,3411.0,3.0,1,135.0,0,1,1,0,208.1501026092055,177500.0,1.0
21422919,685000.0,85730,-110.754564,32.170921,3.38,5666,2006,4,3,3964.0,3.0,2,0.0,1,0,0,1,172.80524722502523,171250.0,0.75
21522717,708320.0,85718,-110.938762,32.345028,0.81,5518,1980,4,3,3875.0,2.0,2,100.0,0,1,0,1,182.79225806451612,177080.0,0.75
21815303,675000.0,85745,-111.07745,32.258539,3.5,7510,2008,4,4,3854.0,3.0,3,0.0,1,0,1,0,175.14270887389725,168750.0,1.0
21529711,712000.0,85737,-110.96948,32.405594,0.38,6059,2004,4,3,3420.0,3.0,2,50.0,0,1,0,1,208.18713450292398,178000.0,0.75
21617290,675000.0,85718,-110.931558,32.334117,1.22,6137,1991,4,3,3546.0,2.0,3,0.0,0,1,0,1,190.35532994923858,168750.0,0.75
21918861,724000.0,85749,-110.761132,32.252215,0.56,6122,2015,4,3,3216.0,3.0,0,113.0,0,1,0,1,225.12437810945275,181000.0,0.75
21901643,723660.0,85755,-110.992316,32.432966,0.93,2147,2019,3,3,2833.0,3.0,0,0.0,0,1,1,0,255.43946346629016,241220.0,1.0
21707051,705000.0,85742,-111.017396,32.390461,3.96,8239,2003,4,3,3736.0,3.0,1,56.0,0,1,1,0,188.70449678800856,176250.0,0.75
21801642,695000.0,85749,-110.745399,32.298,3.32,6275,2006,3,3,3252.0,3.0,3,87.0,0,1,0,1,213.71463714637147,231666.66666666666,1.0
21818981,695000.0,85704,-110.969772,32.338247,1.28,6383,1958,5,4,4426.0,0.0,2,0.0,0,1,0,1,157.02666064166291,139000.0,0.8
21907958,722330.0,85658,-111.102568,32.462947,0.32,8314,2019,3,4,3300.0,4.0,0,0.0,0,1,1,0,218.88787878787878,240776.66666666666,1.3333333333333333
21612266,721701.0,85750,-110.859586,32.285559,0.9,2182,2016,4,3,3060.0,3.0,2,40.0,0,1,0,1,235.85,180425.25,0.75
21513233,680000.0,85742,-111.05578,32.435198,3.36,14060,2007,3,3,5826.0,3.0,3,0.0,0,1,0,1,116.71815997253691,226666.66666666666,1.0
21431042,705000.0,85737,-110.943718,32.395708,2.27,8139,1999,3,2,3166.0,2.0,3,97.0,1,0,0,1,222.67845862286796,235000.0,0.6666666666666666
21510126,695000.0,85755,-110.984923,32.45837,0.38,6019,2003,3,4,3377.0,3.0,1,95.0,0,1,0,1,205.80396801895174,231666.66666666666,1.3333333333333333
21621037,677500.0,85718,-110.928785,32.333039,1.61,6520,1995,4,4,3411.0,3.0,2,0.0,1,0,0,1,198.62210495455878,169375.0,1.0
21303168,700000.0,85749,-110.770119,32.264812,4.48,6115,1998,5,6,4593.0,5.0,3,0.0,0,1,0,1,152.405834966253,140000.0,1.2
21722725,700000.0,85743,-111.088863,32.316752,3.66,8021,2006,4,3,3226.0,4.0,1,41.0,0,1,1,0,216.98698078115314,175000.0,0.75
21905685,720000.0,85750,-110.863289,32.271487,0.52,4915,1990,4,3,3397.0,2.0,3,105.0,0,1,1,0,211.9517221077421,180000.0,0.75
21924575,725000.0,85646,-111.053424,31.632813,1.16,5236,1999,3,4,3688.0,3.0,1,21.0,0,1,1,0,196.5835140997831,241666.66666666666,1.3333333333333333
21332176,700000.0,85749,-110.791463,32.307546,1.08,8339,2006,4,4,3482.0,3.0,1,25.0,1,0,0,1,201.03388856978748,175000.0,1.0
21323382,690000.0,85658,-111.09661,32.459226,0.66,9217,2007,3,4,3811.0,3.0,1,76.0,1,0,0,1,181.054841249016,230000.0,1.3333333333333333
21701427,720000.0,85750,-110.883537,32.304519,1.0,10650,1977,5,5,5272.0,3.0,3,0.0,0,1,0,1,136.57056145675264,144000.0,1.0
21726319,705000.0,85750,-110.828598,32.321919,1.56,6804,1990,3,3,3247.0,2.0,2,81.0,0,1,0,1,217.12349861410533,235000.0,1.0
21810452,719900.0,85718,-110.935919,32.327469,1.61,7690,1978,4,4,3545.0,3.0,2,8.0,0,1,0,1,203.07475317348377,179975.0,1.0
21412032,682500.0,85718,-110.908893,32.300863,1.3,7791,1999,4,4,4103.0,3.0,3,194.0,0,1,0,1,166.34170119424812,170625.0,1.0
21417393,685000.0,85750,-110.861452,32.276881,0.61,7914,2006,4,4,3651.0,3.0,2,100.0,0,1,0,1,187.61983018351137,171250.0,1.0
21402306,614995.0,85658,-111.075374,32.46361,0.44,7270,2006,2,3,2365.0,2.0,2,270.0,0,1,0,1,260.04016913319236,307497.5,1.5
21608837,690000.0,85750,-110.840814,32.314636,0.61,6218,1992,4,3,3291.0,3.0,3,62.0,0,1,0,1,209.66271649954422,172500.0,0.75
21204198,580000.0,85712,-110.895012,32.253627,0.57,5295,1983,4,5,3562.0,3.0,2,0.0,0,1,0,1,162.82987085906794,145000.0,1.25
21304983,690000.0,85750,-110.83572,32.322704,0.26,5496,1991,3,3,2886.0,2.0,2,116.0,1,0,0,1,239.0852390852391,230000.0,1.0
21802314,719000.0,85658,-111.088929,32.46349,0.42,9707,2007,3,4,3741.0,3.0,2,113.0,1,0,0,1,192.1946003742315,239666.66666666666,1.3333333333333333
21800133,657500.0,85749,-110.71173,32.247608,3.63,8263,1994,4,3,4505.0,3.0,1,20.0,1,0,1,0,145.94894561598224,164375.0,0.75
21908330,710000.0,85755,-110.988766,32.429218,0.51,8450,2002,4,4,3713.0,3.0,1,18.0,0,1,0,1,191.22003770535954,177500.0,1.0
21631669,716083.0,85658,-111.11049,32.468092,0.31,1082,2017,4,4,3127.0,3.0,1,44.0,0,1,0,1,229.0,179020.75,1.0
21501198,682500.0,85755,-110.984426,32.457977,0.35,5789,2004,3,4,3377.0,3.0,1,90.0,1,0,0,1,202.10245780278353,227500.0,1.3333333333333333
21516215,715000.0,85718,-110.932881,32.338794,0.85,6152,1992,4,3,3103.0,3.0,2,100.0,0,1,0,1,230.42217209152435,178750.0,0.75
21524652,700000.0,85745,-111.07025,32.239694,1.78,7757,2008,5,6,3595.0,3.0,1,290.0,1,0,0,1,194.71488178025035,140000.0,1.2
21605236,660000.0,85742,-111.022692,32.410944,3.31,5585,2004,4,4,3124.0,2.0,1,0.0,0,1,0,1,211.26760563380282,165000.0,1.0
21605428,667000.0,85718,-110.900004,32.327709,0.82,7615,1998,5,4,3983.0,3.0,1,0.0,0,1,0,1,167.461712277178,133400.0,0.8
21533956,715000.0,85716,-110.920003,32.215124,0.88,6786,1960,5,5,6319.0,0.0,3,0.0,0,1,0,1,113.15081500237379,143000.0,1.0
21613362,689000.0,85745,-111.075343,32.241345,1.7,7217,2005,4,3,3171.0,5.0,2,97.0,0,1,0,1,217.281614632608,172250.0,0.75
21222993,716000.0,85739,-110.858312,32.54215,0.35,7058,2007,3,4,3633.0,3.0,2,125.0,1,0,0,1,197.0823011285439,238666.66666666666,1.3333333333333333
21631792,710000.0,85718,-110.910437,32.316498,0.16,8326,2004,4,3,3638.0,3.0,1,153.0,1,0,0,1,195.16217702034083,177500.0,0.75
21714146,701000.0,85716,-110.923741,32.219445,0.83,3471,1956,4,3,3279.0,0.0,2,0.0,0,1,0,1,213.78469045440684,175250.0,0.75
21704152,705000.0,85755,-110.987112,32.427242,0.51,7095,2001,5,4,3754.0,3.0,1,18.0,0,1,0,1,187.79968034096964,141000.0,0.8
21821784,698000.0,85750,-110.818209,32.290255,1.07,6224,2004,3,2,2711.0,2.0,2,63.0,0,1,1,0,257.46956842493546,232666.66666666666,0.6666666666666666
21611862,675000.0,85718,-110.954271,32.317129,0.52,4526,1985,4,3,2915.0,4.0,1,4.0,0,1,0,1,231.56089193825042,168750.0,0.75
21824381,711254.0,85658,-111.106137,32.469842,0.3,1141,2018,3,3,2602.0,3.0,0,45.0,0,1,1,0,273.3489623366641,237084.66666666666,1.0
21420077,680000.0,85658,-111.092358,32.459061,0.76,7759,2006,3,4,3541.0,3.0,1,83.0,0,1,0,1,192.0361479807964,226666.66666666666,1.3333333333333333
21517734,695000.0,85749,-110.791469,32.305981,0.93,6640,2005,4,3,3224.0,3.0,3,330.0,0,1,0,1,215.57071960297768,173750.0,0.75
21129702,698000.0,85718,-110.901614,32.320341,0.44,6050,2001,3,4,3541.0,3.0,1,80.0,0,1,0,1,197.11945778028806,232666.66666666666,1.3333333333333333
21721366,687500.0,85750,-110.869622,32.322918,0.54,7614,1998,4,4,3542.0,3.0,1,40.0,1,0,0,1,194.09937888198758,171875.0,1.0
3060312,690000.0,85646,-111.052693,31.630004,1.85,4884,1997,3,4,3514.0,3.0,1,21.0,0,1,0,1,196.35742743312466,230000.0,1.3333333333333333
21534138,698000.0,85755,-110.953811,32.455792,0.58,7422,2000,4,3,3037.0,2.0,1,67.0,1,0,0,1,229.83207112281858,174500.0,0.75
21627501,695500.0,85755,-111.021887,32.426997,3.3,8914,2000,5,4,4316.0,3.0,2,0.0,0,1,0,1,161.14457831325302,139100.0,0.8
21705413,650000.0,85614,-110.976827,31.833516,4.15,6477,2004,5,3,3020.0,3.0,2,33.0,0,1,0,1,215.2317880794702,130000.0,0.6
21820416,704000.0,85718,-110.899523,32.318908,0.47,7134,2002,4,3,3052.0,3.0,1,80.0,0,1,0,1,230.66841415465268,176000.0,0.75
21901253,709000.0,85737,-110.987531,32.404586,0.64,7053,2001,4,3,3421.0,2.0,2,77.0,0,1,1,0,207.2493422975738,177250.0,0.75
21832500,705837.0,85755,-110.962445,32.446781,0.19,1122,2018,4,4,3236.0,3.0,0,100.0,0,1,1,0,218.12021013597032,176459.25,1.0
21516791,781000.0,85718,-110.883464,32.333846,0.96,8313,1978,4,4,4157.0,2.0,4,215.0,0,1,0,1,187.87587202309356,195250.0,1.0
21907220,695000.0,85718,-110.911345,32.285697,0.54,7051,1997,4,3,3392.0,3.0,1,52.0,0,1,1,0,204.8938679245283,173750.0,0.75
21407722,700000.0,85739,-110.858935,32.54168,0.28,3600,2010,3,3,3250.0,3.0,1,148.0,0,1,0,1,215.3846153846154,233333.33333333334,1.0
21500747,720000.0,85712,-110.877081,32.263693,0.75,7674,2000,4,3,2561.0,2.0,3,32.0,0,1,0,1,281.14017961733697,180000.0,0.75
21428936,600000.0,85704,-110.977872,32.32396,1.3,4877,1978,3,3,3410.0,2.5,1,0.0,1,0,0,1,175.95307917888562,200000.0,1.0
21500110,650000.0,85749,-110.701025,32.267052,3.25,6388,1996,5,4,4136.0,3.0,3,186.0,0,1,0,1,157.1566731141199,130000.0,0.8
21518166,600000.0,85719,-110.940103,32.231493,0.29,7493,1947,4,4,3680.0,0.0,2,0.0,0,1,0,1,163.04347826086956,150000.0,1.0
