sold_price,longitude,zipcode,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_standard,floor_covering_luxury,kitchen_features_standard,kitchen_features_luxury,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,NAME
680000.0,-110.813307,85750,32.288877,1.2,7256,1997,4,4,3587.0,3.0,3,23.0,1,0,1,0,189.5734597156398,170000.0,1.0,Catalina Foothills
650000.0,-110.948178,85718,32.298814,0.82,6265,2000,3,4,2949.0,3.0,1,0.0,1,0,1,0,220.4136995591726,216666.66666666663,1.3333333333333333,Catalina Foothills
614000.0,-111.047356,85646,31.600319,0.46,5157,2005,3,3,2950.0,3.0,1,85.0,0,1,1,0,208.135593220339,204666.66666666663,1.0,Tubac
650000.0,-110.910188,85718,32.321461,0.1,3507,1996,3,3,3359.0,2.0,2,165.0,0,1,1,0,193.5099732063114,216666.66666666663,1.0,Catalina Foothills
675000.0,-110.936006,85719,32.238194,0.22,5889,2008,4,3,3528.0,2.0,1,0.0,1,0,1,0,191.3265306122449,168750.0,0.75,Tucson
685000.0,-111.054554,85658,32.435222,1.0,9200,2014,4,4,3781.0,3.0,0,60.0,1,0,1,0,181.16900290928325,171250.0,1.0,Marana
660000.0,-110.78,85755,31.95,3.3,1985,2016,4,3,3589.0,4.0,1,0.0,1,0,1,0,183.8952354416272,165000.0,0.75,Corona de Tucson
677000.0,-110.863221,85715,32.263892,0.65,5184,1957,5,4,3459.0,2.0,2,48.0,1,0,1,0,195.72130673605088,135400.0,0.8,Catalina Foothills
600000.0,-110.923386,85718,32.304104,2.04,7528,1970,3,4,4002.0,4.0,2,0.0,1,0,1,0,149.92503748125938,200000.0,1.3333333333333333,Catalina Foothills
685000.0,-110.844897,85750,32.30095,0.82,7187,1999,3,3,3002.0,2.0,1,25.0,1,0,1,0,228.18121252498327,228333.3333333333,1.0,Catalina Foothills
678200.0,-110.968201,85755,32.460667,0.86,8369,2004,4,3,3356.0,3.0,2,100.0,0,1,1,0,202.08581644815257,169550.0,0.75,Oro Valley
690000.0,-110.853122,85750,32.322783,0.17,5797,2000,3,3,2396.0,2.0,1,107.0,0,1,1,0,287.9799666110184,230000.0,1.0,Catalina Foothills
680000.0,-110.853166,85750,32.32251,0.13,5844,2001,3,3,2771.0,2.0,1,107.0,1,0,1,0,245.39877300613497,226666.66666666663,1.0,Catalina Foothills
675000.0,-110.821338,85750,32.274562,0.8,7219,1999,4,4,3563.0,3.0,1,5.0,1,0,1,0,189.44709514454112,168750.0,1.0,Catalina Foothills
620000.0,-110.741148,85749,32.253956,4.32,4277,1970,5,3,4452.0,3.0,3,0.0,1,0,1,0,139.26325247079964,124000.0,0.6,Tanque Verde
659500.0,-110.83868,85750,32.316319,0.64,8847,1993,3,3,2993.0,3.0,2,142.0,1,0,1,0,220.3474774473772,219833.3333333333,1.0,Catalina Foothills
699000.0,-110.947548,85737,32.415428,0.65,5778,1995,4,3,3163.0,3.0,1,84.0,0,1,0,1,220.9927284223838,174750.0,0.75,Oro Valley
656500.0,-110.841474,85750,32.297742,1.09,6055,2016,4,4,3219.0,2.0,1,25.0,1,0,1,0,203.9453246349798,164125.0,1.0,Catalina Foothills
688882.0,-110.826002,85750,32.276566,0.84,6890,1999,5,3,3965.0,3.0,2,0.0,1,0,0,1,173.7407313997478,137776.4,0.6,Catalina Foothills
695000.0,-110.969129,85704,32.31467,4.8,5344,1953,4,4,3134.0,0.0,1,0.0,1,0,1,0,221.7613273771538,173750.0,1.0,Casas Adobes
681600.0,-110.886725,85718,32.329617,1.02,7608,1969,4,5,4614.0,2.0,1,258.0,0,1,0,1,147.72431729518857,170400.0,1.25,Catalina Foothills
679500.0,-110.78,85730,31.95,3.84,6792,2007,4,4,4008.0,8.0,1,0.0,1,0,1,0,169.53592814371257,169875.0,1.0,Corona de Tucson
560000.0,-110.935611,85718,32.335645,1.79,9017,2009,3,3,3565.0,3.0,4,15.0,0,1,1,0,157.0827489481066,186666.66666666663,1.0,Catalina Foothills
675000.0,-110.941776,85718,32.319454,0.94,5465,1976,5,3,3051.0,2.0,3,15.41,1,0,1,0,221.2389380530973,135000.0,0.6,Catalina Foothills
687000.0,-110.848268,85715,32.258989,0.33,7227,1979,4,3,3631.0,2.0,2,48.0,1,0,1,0,189.20407601211787,171750.0,0.75,Catalina Foothills
690000.0,-111.430863,85118,33.366202,1.25,7716,2007,4,4,4361.0,4.0,1,0.0,0,1,1,0,158.2205916074295,172500.0,1.0,Gold Canyon
680000.0,-110.917178,85718,32.312064,1.0,5750,1994,4,3,2665.0,3.0,1,195.0,1,0,1,0,255.15947467166976,170000.0,0.75,Catalina Foothills
680000.0,-110.852209,85750,32.314808,0.94,6008,1989,5,4,3442.0,2.0,4,44.0,1,0,1,0,197.55955839628123,136000.0,0.8,Catalina Foothills
695000.0,-110.987099,85755,32.429633,0.5,6974,2000,5,4,3420.0,3.0,1,18.0,1,0,0,1,203.21637426900585,139000.0,0.8,Oro Valley
670000.0,-110.900902,85718,32.331705,0.77,6439,1990,5,4,3727.0,2.0,2,75.0,0,1,1,0,179.76925140863966,134000.0,0.8,Catalina Foothills
600000.0,-110.904481,85718,32.320514,0.46,6787,1992,5,3,3389.0,3.0,2,0.0,1,0,1,0,177.0433756270286,120000.0,0.6,Catalina Foothills
675000.0,-110.989934,85755,32.429541,0.83,6802,2001,4,4,3206.0,3.0,1,18.0,0,1,0,1,210.5427323767935,168750.0,1.0,Oro Valley
680000.0,-110.986032,85745,32.219062,0.05,4445,2011,2,3,1690.0,2.0,1,99.0,1,0,1,0,402.36686390532543,340000.0,1.5,Tucson
635000.0,-110.78,85742,31.95,4.26,7822,2004,5,5,4752.0,3.0,3,0.0,0,1,0,1,133.62794612794613,127000.0,1.0,Corona de Tucson
675000.0,-110.732426,85749,32.265197,0.83,2077,2018,3,3,2834.0,3.0,2,0.0,1,0,1,0,238.17925194071984,225000.0,1.0,Tanque Verde
663000.0,-110.936002,85718,32.342756,0.8,5881,1988,3,3,2863.0,2.0,2,100.0,0,1,0,1,231.5752706950751,221000.0,1.0,Catalina Foothills
675000.0,-110.979233,85755,32.459471,0.46,8110,2007,3,4,2655.0,3.0,1,195.0,0,1,0,1,254.2372881355932,225000.0,1.3333333333333333,Oro Valley
712000.0,-110.966905,85704,32.365834,0.81,11588,2011,5,5,5255.0,3.0,2,0.0,1,0,0,1,135.49000951474787,142400.0,1.0,Oro Valley
680000.0,-110.886343,85718,32.331381,1.3,5791,1972,4,4,3150.0,2.0,1,258.0,1,0,1,0,215.87301587301587,170000.0,1.0,Catalina Foothills
705000.0,-110.728178,85749,32.250633,0.94,7349,2001,4,5,4765.0,4.0,2,0.0,1,0,0,1,147.9538300104932,176250.0,1.25,Tanque Verde
675000.0,-110.843814,85750,32.324205,0.22,6231,1996,4,3,2903.0,2.0,1,142.0,0,1,1,0,232.5180847399242,168750.0,0.75,Catalina Foothills
669500.0,-110.77492,85749,32.306883,0.97,8865,2004,3,3,2808.0,2.0,1,283.0,1,0,0,1,238.42592592592592,223166.66666666663,1.0,Tanque Verde
690000.0,-110.858411,85739,32.551346,0.36,5639,2006,3,4,3709.0,3.0,1,170.0,1,0,1,0,186.03397142086817,230000.0,1.3333333333333333,Saddlebrooke
685000.0,-110.78,85742,31.95,3.32,6520,2007,5,3,3802.0,10.0,0,0.0,0,1,0,1,180.16833245660172,137000.0,0.6,Corona de Tucson
650000.0,-110.925862,85718,32.309556,1.03,5585,1996,4,4,3448.0,2.0,3,0.0,1,0,1,0,188.5150812064965,162500.0,1.0,Catalina Foothills
699000.0,-110.791548,85749,32.305185,0.83,2251,2018,4,4,3549.0,3.0,0,30.0,1,0,0,1,196.9568892645816,174750.0,1.0,Tanque Verde
650000.0,-111.0094,85755,32.455869,7.65,10186,1992,2,3,3788.0,4.0,1,180.0,1,0,1,0,171.59450897571278,325000.0,1.5,Oro Valley
680000.0,-111.000925,85622,31.836922,0.99,4158,2007,3,4,3514.0,3.0,1,100.0,1,0,0,1,193.5116676152533,226666.66666666663,1.3333333333333333,Green Valley
650000.0,-111.79,85630,33.14,36.3,3374,2007,3,4,3721.0,3.0,1,39.0,1,0,0,1,174.68422467078742,216666.66666666663,1.3333333333333333,Lower Santan Village
650000.0,-110.944402,85718,32.310463,0.95,4913,1981,5,3,2965.0,3.0,1,5.0,0,1,0,1,219.2242833052277,130000.0,0.6,Catalina Foothills
614000.0,-111.047281,85646,31.600674,0.46,4911,2005,3,2,2950.0,3.0,1,0.0,0,1,0,1,208.135593220339,204666.66666666663,0.6666666666666666,Tubac
675000.0,-110.69,85641,32.02,40.49,8762,1988,4,3,4094.0,3.0,1,165.0,0,1,1,0,164.87542745481193,168750.0,0.75,Vail
659000.0,-110.874128,85750,32.321136,1.3,5409,1987,4,3,3209.0,2.0,2,0.0,1,0,1,0,205.3599252103459,164750.0,0.75,Catalina Foothills
680000.0,-110.889114,85712,32.258285,0.83,6250,1965,5,3,3147.0,0.0,3,0.0,0,1,1,0,216.0788052113124,136000.0,0.6,Tucson
665000.0,-110.84452,85750,32.326403,0.56,8546,1997,3,3,3194.0,2.0,2,142.0,0,1,1,0,208.2028804007514,221666.66666666663,1.0,Catalina Foothills
635000.0,-110.902088,85718,32.334625,1.64,6429,2002,2,3,2867.0,3.0,2,6.0,1,0,0,1,221.48587373561213,317500.0,1.5,Catalina Foothills
680000.0,-111.100538,85658,32.462074,0.29,2,2016,3,3,3404.0,3.0,0,82.0,1,0,1,0,199.76498237367804,226666.66666666663,1.0,Marana
685000.0,-111.100986,85743,32.33438,3.37,6894,2002,4,4,2840.0,6.0,1,0.0,1,0,1,0,241.19718309859155,171250.0,1.0,Tucson Mountains
680000.0,-111.087786,85658,32.459235,0.66,7009,2005,4,4,3541.0,3.0,2,250.0,0,1,1,0,192.0361479807964,170000.0,1.0,Marana
668000.0,-110.69,85641,32.02,36.0,7251,1980,4,5,4574.0,0.0,5,165.0,0,1,0,1,146.0428508963708,167000.0,1.25,Vail
675000.0,-110.965062,85737,32.409235,0.41,7134,2010,3,3,3350.0,3.0,1,75.0,1,0,1,0,201.49253731343285,225000.0,1.0,Oro Valley
674000.0,-110.991374,85755,32.424723,0.84,5957,2004,4,4,3541.0,3.0,2,79.0,1,0,1,0,190.34171138096585,168500.0,1.0,Oro Valley
675000.0,-110.9099,85718,32.317568,0.17,5439,2004,3,3,2664.0,3.0,1,159.0,1,0,1,0,253.3783783783784,225000.0,1.0,Catalina Foothills
667000.0,-110.862542,85750,32.276958,0.64,7094,2006,4,3,3263.0,3.0,0,110.0,1,0,1,0,204.4131167637144,166750.0,0.75,Catalina Foothills
697700.0,-110.859482,85750,32.2866,0.85,893,2014,4,3,2458.0,3.0,0,50.0,1,0,1,0,283.8486574450773,174425.0,0.75,Catalina Foothills
684000.0,-110.854477,85750,32.311725,0.94,4612,1991,5,3,3542.0,3.0,3,42.0,0,1,1,0,193.11123658949745,136800.0,0.6,Catalina Foothills
660000.0,-110.830455,85750,32.317815,1.06,4878,1988,4,3,3083.0,3.0,2,81.0,1,0,1,0,214.07719753486865,165000.0,0.75,Catalina Foothills
670000.0,-110.960652,85719,32.231304,0.22,5511,1913,6,4,3182.0,2.0,1,0.0,1,0,1,0,210.55939660590823,111666.66666666669,0.6666666666666666,Tucson
690000.0,-110.927271,85716,32.216912,0.41,6400,2008,5,5,3876.0,5.0,2,0.0,1,0,1,0,178.0185758513932,138000.0,1.0,Tucson
685000.0,-110.881391,85718,32.325324,1.0,7057,1966,4,4,3495.0,2.0,2,0.0,1,0,1,0,195.9942775393419,171250.0,1.0,Catalina Foothills
660000.0,-110.838336,85750,32.279477,0.37,7807,2014,6,4,4152.0,4.0,0,89.0,1,0,1,0,158.95953757225433,110000.0,0.6666666666666666,Catalina Foothills
695257.0,-110.992832,85755,32.434522,0.61,2147,2018,4,3,2814.0,3.0,1,100.0,1,0,1,0,247.07071783937457,173814.25,0.75,Oro Valley
675000.0,-110.851361,85750,32.311857,1.0,4658,1985,3,4,3933.0,2.0,3,37.0,0,1,1,0,171.62471395881008,225000.0,1.3333333333333333,Catalina Foothills
682500.0,-110.963075,85704,32.350087,1.29,8587,2012,4,4,4072.0,3.0,0,1.0,1,0,1,0,167.60805500982318,170625.0,1.0,Oro Valley
650000.0,-110.932555,85718,32.340956,0.9,5718,1987,3,3,2868.0,2.0,3,100.0,1,0,1,0,226.6387726638773,216666.66666666663,1.0,Catalina Foothills
675000.0,-110.909876,85718,32.295565,1.41,6011,1990,4,3,3225.0,3.0,2,193.0,1,0,1,0,209.3023255813953,168750.0,0.75,Catalina Foothills
665000.0,-110.984941,85755,32.458646,0.47,6618,2003,3,4,3468.0,3.0,1,91.0,1,0,1,0,191.7531718569781,221666.66666666663,1.3333333333333333,Oro Valley
685000.0,-110.933418,85718,32.334352,1.52,5718,1996,4,3,3200.0,3.0,3,0.0,0,1,1,0,214.0625,171250.0,0.75,Catalina Foothills
690000.0,-110.867066,85739,32.508066,4.2,5249,2008,4,5,3434.0,6.0,2,0.0,1,0,1,0,200.9318578916715,172500.0,1.25,Catalina
675000.0,-110.810961,85750,32.290418,0.6,6454,1996,5,3,4059.0,3.0,3,0.0,1,0,1,0,166.29711751662973,135000.0,0.6,Catalina Foothills
669000.0,-110.859163,85739,32.533073,1.0,4177,2003,3,3,3272.0,3.0,1,199.0,1,0,1,0,204.46210268948656,223000.0,1.0,Saddlebrooke
630000.0,-110.954876,85704,32.382015,1.01,5562,1988,4,3,2772.0,2.5,1,2.0,1,0,1,0,227.27272727272728,157500.0,0.75,Oro Valley
686000.0,-110.984933,85737,32.381265,1.0,5175,1977,5,4,3268.0,2.0,2,7.0,1,0,1,0,209.9143206854345,137200.0,0.8,Oro Valley
675000.0,-110.739879,85749,32.270161,3.34,5068,2005,4,4,3659.0,3.0,2,0.0,0,1,1,0,184.47663295982508,168750.0,1.0,Tanque Verde
675000.0,-110.981237,85704,32.349299,1.25,5353,2005,4,4,3464.0,3.0,1,0.0,0,1,1,0,194.8614318706697,168750.0,1.0,Casas Adobes
660000.0,-110.859283,85750,32.312185,0.82,6356,1997,5,3,3617.0,3.0,3,42.0,1,0,1,0,182.4716615980094,132000.0,0.6,Catalina Foothills
654000.0,-110.946854,85737,32.38678,2.78,9372,1996,4,4,3436.0,4.0,2,70.0,0,1,1,0,190.33760186263092,163500.0,1.0,Oro Valley
680000.0,-110.930914,85718,32.304457,1.24,4951,1995,2,3,2627.0,2.0,3,0.0,1,0,1,0,258.8503996954701,340000.0,1.5,Catalina Foothills
675000.0,-110.939122,85719,32.231143,0.24,7265,2004,6,6,3949.0,2.0,2,0.0,1,0,1,0,170.92934920232972,112500.0,1.0,Tucson
675000.0,-111.095782,85658,32.459268,0.86,8478,2007,3,4,3811.0,3.0,2,84.0,1,0,1,0,177.1188664392548,225000.0,1.3333333333333333,Marana
622500.0,-110.940337,85718,32.333973,0.83,5099,1993,4,4,3066.0,3.0,2,15.0,1,0,1,0,203.03326810176125,155625.0,1.0,Catalina Foothills
675000.0,-111.077691,85658,32.46399,0.31,7739,2002,3,3,2484.0,2.0,3,252.0,0,1,1,0,271.7391304347826,225000.0,1.0,Marana
580000.0,-110.954524,85718,32.351059,4.01,5964,1959,5,4,3780.0,0.0,2,5.0,1,0,1,0,153.43915343915344,116000.0,0.8,Catalina Foothills
565000.0,-111.000616,85622,31.843045,3.18,3787,1992,2,3,3269.0,2.0,2,0.0,1,0,1,0,172.8357295809116,282500.0,1.5,Green Valley
680000.0,-110.92558,85716,32.227244,0.58,7967,1946,4,4,3842.0,2.0,3,0.0,1,0,1,0,176.99115044247787,170000.0,1.0,Tucson
690000.0,-110.959698,85718,32.30637,1.13,4292,1968,3,3,3879.0,2.0,3,0.0,1,0,1,0,177.88089713843777,230000.0,1.0,Catalina Foothills
655000.0,-111.076036,85658,32.463875,0.5,7235,2006,3,3,2579.0,2.0,1,257.0,1,0,1,0,253.97440868553704,218333.3333333333,1.0,Marana
675000.0,-110.945419,85718,32.304036,1.12,4993,1968,4,5,3948.0,3.0,2,6.0,0,1,1,0,170.9726443768997,168750.0,1.25,Catalina Foothills
682000.0,-110.924846,85718,32.318249,1.1,4750,2004,4,3,2637.0,3.0,1,175.0,1,0,1,0,258.6272279105044,170500.0,0.75,Catalina Foothills
620000.0,-110.943528,85718,32.305748,1.0,6137,1944,6,5,4775.0,0.0,1,0.0,1,0,1,0,129.84293193717278,103333.33333333331,0.8333333333333334,Catalina Foothills
675000.0,-110.939245,85718,32.322481,0.92,3740,1976,4,3,2642.0,2.0,1,15.0,1,0,1,0,255.48826646479932,168750.0,0.75,Catalina Foothills
689000.0,-110.945076,85718,32.316094,1.62,4891,1984,4,2,2766.0,2.0,1,52.0,1,0,1,0,249.09616775126537,172250.0,0.5,Catalina Foothills
650000.0,-110.78,85742,31.95,4.26,6693,2005,3,3,3311.0,3.0,2,0.0,1,0,1,0,196.3153125943824,216666.66666666663,1.0,Corona de Tucson
649000.0,-110.948239,85718,32.313392,0.8,6601,1988,5,4,4401.0,2.0,2,5.0,0,1,1,0,147.46648488979778,129800.0,0.8,Catalina Foothills
670000.0,-110.844632,85750,32.285359,1.04,7892,1994,5,4,4165.0,3.0,2,100.0,1,0,1,0,160.86434573829533,134000.0,0.8,Catalina Foothills
685000.0,-110.985472,85704,32.335498,0.99,5442,1978,5,6,3771.0,4.0,2,0.0,0,1,0,1,181.64942985945373,137000.0,1.2,Casas Adobes
585000.0,-110.723071,85749,32.29549,20.0,6765,1940,3,3,3291.0,4.0,1,0.0,1,0,1,0,177.75752051048315,195000.0,1.0,Tanque Verde
655000.0,-110.951913,85718,32.310889,0.63,6941,1986,4,3,3727.0,3.0,2,5.0,1,0,1,0,175.7445666756104,163750.0,0.75,Catalina Foothills
685000.0,-110.983159,85755,32.452015,0.39,1288,2017,4,3,3132.0,3.0,0,135.0,1,0,1,0,218.71008939974456,171250.0,0.75,Oro Valley
675000.0,-110.932849,85718,32.316148,1.2,3026,1963,3,3,2432.0,0.0,1,4.0,1,0,1,0,277.5493421052632,225000.0,1.0,Catalina Foothills
705000.0,-110.78,85730,31.95,3.37,7283,1994,5,7,4890.0,5.0,1,0.0,1,0,0,1,144.17177914110428,141000.0,1.4,Corona de Tucson
675000.0,-110.678536,85641,32.101802,1.3,430,2018,4,4,3367.0,3.0,1,90.0,1,0,1,0,200.47520047520047,168750.0,1.0,Rincon Valley
685000.0,-111.01164,85737,32.421138,0.48,6968,2015,4,4,3646.0,3.0,1,83.0,1,0,1,0,187.87712561711464,171250.0,1.0,Oro Valley
680000.0,-110.885511,85718,32.283423,1.92,2878,1972,4,3,3370.0,2.0,1,6.0,1,0,1,0,201.78041543026703,170000.0,0.75,Catalina Foothills
660000.0,-110.866279,85715,32.264815,1.11,5986,1969,5,5,2907.0,2.0,1,86.0,1,0,1,0,227.03818369453043,132000.0,1.0,Catalina Foothills
685000.0,-111.053456,85658,32.418444,0.46,7981,2008,3,3,2285.0,2.0,2,30.0,1,0,1,0,299.781181619256,228333.3333333333,1.0,Marana
660000.0,-110.742576,85749,32.252631,0.83,6346,2006,4,5,3965.0,3.0,1,75.0,1,0,1,0,166.4564943253468,165000.0,1.25,Tanque Verde
650000.0,-111.043573,85646,31.633469,0.9,4235,1985,3,3,3514.0,2.5,1,22.0,1,0,1,0,184.97438816163915,216666.66666666663,1.0,Tubac
565000.0,-111.000616,85622,31.843046,2.74,3787,1992,2,3,3514.0,2.0,2,0.0,1,0,1,0,160.7854297097325,282500.0,1.5,Green Valley
700500.0,-111.009596,85737,32.41796,0.51,7331,2015,5,5,4150.0,3.0,0,100.0,1,0,0,1,168.79518072289156,140100.0,1.0,Oro Valley
680000.0,-110.863504,85750,32.314304,0.99,7060,1992,6,4,4273.0,3.0,1,43.75,1,0,1,0,159.13877837584835,113333.33333333331,0.6666666666666666,Catalina Foothills
685000.0,-110.78,85742,31.95,5.51,7160,2000,5,4,3268.0,5.0,1,0.0,1,0,1,0,209.60832313341493,137000.0,0.8,Corona de Tucson
495000.0,-111.043984,85646,31.627536,0.29,3460,1984,2,3,3339.0,3.0,3,0.0,1,0,1,0,148.2479784366577,247500.0,1.5,Tubac
685000.0,-110.902597,85718,32.334317,1.0,5345,1980,5,4,4461.0,3.0,1,6.0,0,1,1,0,153.55301501905402,137000.0,0.8,Catalina Foothills
695000.0,-110.984733,85755,32.437198,0.88,6785,2001,4,4,3379.0,3.0,1,30.0,1,0,0,1,205.68215448357503,173750.0,1.0,Oro Valley
695000.0,-110.995201,85755,32.456609,7.99,8606,1995,3,3,3364.0,3.0,0,180.0,0,1,1,0,206.59928656361475,231666.66666666663,1.0,Oro Valley
664500.0,-110.865988,85750,32.311515,0.9,6706,1996,5,3,4139.0,3.0,3,41.0,1,0,1,0,160.54602561005075,132900.0,0.6,Catalina Foothills
675000.0,-111.187739,85743,32.314506,5.1,7730,2004,7,6,6537.0,3.0,3,0.0,1,0,0,1,103.25837540156034,96428.57142857143,0.8571428571428571,Picture Rocks
687500.0,-110.9448,85737,32.415225,0.57,7004,1997,4,3,3120.0,3.0,1,83.0,1,0,1,0,220.3525641025641,171875.0,0.75,Oro Valley
694325.0,-110.95775,85718,32.34449,5.2,6174,1973,4,3,3458.0,0.0,1,5.0,1,0,1,0,200.788027761712,173581.25,0.75,Casas Adobes
671000.0,-110.731555,85749,32.294131,1.01,5008,2003,4,3,3450.0,3.0,2,0.0,0,1,0,1,194.4927536231884,167750.0,0.75,Tanque Verde
670000.0,-110.909862,85718,32.312206,0.11,3967,2009,3,3,3024.0,2.0,0,155.0,1,0,1,0,221.56084656084656,223333.3333333333,1.0,Catalina Foothills
698334.0,-110.857539,85739,32.547109,0.29,6944,2013,3,4,2983.0,3.0,0,156.0,1,0,1,0,234.10459269192089,232778.0,1.3333333333333333,Saddlebrooke
425000.0,-109.48,85605,32.32,68.7,4507,2007,3,4,3640.0,3.0,1,0.0,1,0,1,0,116.75824175824177,141666.66666666666,1.3333333333333333,Bowie
640000.0,-110.861634,85715,32.257126,0.92,4612,1979,4,3,3433.0,4.0,1,48.0,0,1,1,0,186.4258665889892,160000.0,0.75,Catalina Foothills
675000.0,-110.92576,85716,32.226746,0.58,7330,1953,5,4,4566.0,2.0,1,0.0,1,0,1,0,147.8318002628121,135000.0,0.8,Tucson
680000.0,-110.760834,85749,32.236172,3.31,4969,2006,4,3,3570.0,3.0,2,70.0,0,1,1,0,190.47619047619048,170000.0,0.75,Tanque Verde
620000.0,-110.872012,85739,32.504862,35.1,11664,1994,3,2,2825.0,3.0,3,0.0,1,0,1,0,219.46902654867256,206666.66666666663,0.6666666666666666,Catalina
670000.0,-111.033703,85745,32.207718,3.23,6414,1999,4,3,4000.0,3.0,1,14.0,1,0,0,1,167.5,167500.0,0.75,Tucson
680000.0,-111.071077,85745,32.264497,5.26,5512,2004,2,2,2501.0,2.0,2,0.0,1,0,1,0,271.89124350259897,340000.0,1.0,Tucson Mountains
685000.0,-110.711352,85749,32.265977,2.71,5615,1984,3,2,2721.0,1.0,1,120.0,1,0,1,0,251.7456817346564,228333.3333333333,0.6666666666666666,Tanque Verde
690000.0,-111.051174,85646,31.635794,1.22,5250,2015,3,3,3058.0,3.0,1,0.0,1,0,1,0,225.6376716808372,230000.0,1.0,Tubac
691000.0,-110.984457,85755,32.451575,0.29,1288,2017,4,3,3135.0,3.0,0,134.0,1,0,0,1,220.414673046252,172750.0,0.75,Oro Valley
675000.0,-110.983528,85755,32.449363,0.26,1288,2017,5,3,3609.0,4.0,0,110.0,1,0,1,0,187.03241895261849,135000.0,0.6,Oro Valley
670000.0,-110.964501,85737,32.404905,0.59,6864,2012,3,3,3438.0,3.0,1,75.0,1,0,1,0,194.8807446189645,223333.3333333333,1.0,Oro Valley
655000.0,-110.925584,85739,32.462017,1.0,6411,2006,4,3,3533.0,3.0,2,0.0,1,0,1,0,185.39484857061987,163750.0,0.75,Catalina
655000.0,-109.97,85929,34.15,10.0,5644,2006,5,3,4648.0,3.0,2,0.0,1,0,1,0,140.92082616179002,131000.0,0.6,Pinetop-Lakeside town
650000.0,-110.961541,85704,32.366205,0.91,5979,1988,4,5,3940.0,3.0,2,0.0,0,1,1,0,164.9746192893401,162500.0,1.25,Oro Valley
665000.0,-110.950624,85755,32.453418,0.67,8126,1998,4,3,3527.0,2.0,1,72.0,0,1,1,0,188.5455060958321,166250.0,0.75,Oro Valley
685000.0,-110.93386,85718,32.290576,1.0,1620,2017,4,4,2757.0,3.0,1,0.0,1,0,1,0,248.4584693507436,171250.0,1.0,Catalina Foothills
650000.0,-110.835824,85750,32.321179,0.16,5884,1987,2,2,2162.0,2.0,2,275.0,0,1,1,0,300.64754856614246,325000.0,1.0,Catalina Foothills
675000.0,-111.088483,85658,32.460124,0.08,9219,2005,3,4,3811.0,3.0,1,0.0,1,0,0,1,177.1188664392548,225000.0,1.3333333333333333,Marana
679500.0,-110.863978,85715,32.262833,0.66,5733,1968,4,4,3874.0,2.0,1,48.0,1,0,1,0,175.40010325245223,169875.0,1.0,Catalina Foothills
665000.0,-110.87178,85750,32.323698,0.51,5573,1989,5,3,3324.0,3.0,2,25.0,1,0,1,0,200.06016847172083,133000.0,0.6,Catalina Foothills
689000.0,-111.094625,85658,32.458712,1.02,9043,2007,3,4,3811.0,3.0,1,76.0,0,1,1,0,180.7924429283653,229666.66666666663,1.3333333333333333,Marana
665000.0,-110.921745,85718,32.307577,1.0,5796,1997,4,4,2993.0,3.0,1,4.0,0,1,1,0,222.1850985633144,166250.0,1.0,Catalina Foothills
662000.0,-110.926528,85718,32.317565,0.21,4725,2003,3,3,2686.0,2.0,1,183.0,1,0,1,0,246.46314221891288,220666.66666666663,1.0,Catalina Foothills
679000.0,-110.871662,85750,32.312417,1.0,6574,1986,4,4,3247.0,2.0,2,43.0,1,0,1,0,209.11610717585464,169750.0,1.0,Catalina Foothills
650000.0,-110.862521,85750,32.286074,1.02,7920,2004,5,3,3656.0,3.0,2,1.0,0,1,1,0,177.78993435448578,130000.0,0.6,Catalina Foothills
670000.0,-110.91102,85718,32.314731,0.16,7376,2004,3,3,2628.0,3.0,1,157.0,1,0,1,0,254.94672754946728,223333.3333333333,1.0,Catalina Foothills
625000.0,-110.980835,85737,32.384134,1.12,7538,1999,4,3,3338.0,3.0,1,5.0,1,0,1,0,187.2378669862193,156250.0,0.75,Oro Valley
650000.0,-110.939075,85718,32.333599,0.82,6573,2003,4,4,3540.0,3.0,3,15.0,0,1,1,0,183.6158192090396,162500.0,1.0,Catalina Foothills
640000.0,-110.976968,85755,32.434806,0.82,7743,2007,3,4,3575.0,5.0,1,100.0,1,0,1,0,179.020979020979,213333.3333333333,1.3333333333333333,Oro Valley
680000.0,-110.86056,85739,32.551038,0.29,3558,2005,2,3,2681.0,3.0,1,129.0,1,0,1,0,253.6367027228646,340000.0,1.5,Saddlebrooke
650000.0,-110.741397,85748,32.232827,4.56,4957,1997,6,6,5314.0,10.0,1,0.0,1,0,1,0,122.3184042152804,108333.33333333331,1.0,Tanque Verde
674000.0,-110.87176,85750,32.279109,0.61,4835,1994,3,3,2936.0,3.0,2,14.0,1,0,1,0,229.56403269754767,224666.66666666663,1.0,Catalina Foothills
689000.0,-110.980454,85737,32.388238,0.81,6713,1968,3,3,3023.0,2.0,2,6.25,0,1,0,1,227.919285478002,229666.66666666663,1.0,Oro Valley
650000.0,-110.900005,85718,32.292277,1.92,4189,1962,4,3,2702.0,2.0,2,5.0,1,0,0,1,240.5625462620281,162500.0,0.75,Catalina Foothills
640000.0,-110.909682,85718,32.336545,0.26,6452,2000,3,3,2640.0,2.0,1,92.0,1,0,1,0,242.42424242424244,213333.3333333333,1.0,Catalina Foothills
