MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,price_per_ft_category,lat_lon
21727998,658000.0,85718,-110.94357,32.312132,1.19,3862,1976,3,3,2684.0,2.0,2,0.0,0,1,0,1,245.1564828614009,219333.3333333333,1.0,1,32.312132-110.94357
21407337,1443840.0,85658,-111.101901,32.47077,0.4,845,2013,3,4,2990.0,2.0,2,550.0,1,0,0,1,482.8896321070234,481280.0,1.3333333333333333,1,32.47077-111.101901
21907997,635451.0,85755,-110.962269,32.44639,0.19,1122,2019,4,4,3236.0,3.0,0,100.0,0,1,1,0,196.36928306551297,158862.75,1.0,0,32.44639-110.962269
21725265,700000.0,85716,-110.930758,32.229405,0.19,5700,1978,4,4,2879.0,2.0,1,0.0,0,1,1,0,243.1399791594304,175000.0,1.0,1,32.229405-110.930758
21717104,740000.0,85745,-111.055022,32.244928,5.08,8560,2006,5,4,4226.0,6.0,0,25.0,0,1,0,1,175.10648367250354,148000.0,0.8,0,32.244928-111.055022
21703869,587500.0,85750,-110.839427,32.314078,0.83,5933,1991,5,4,3483.0,3.0,2,62.0,0,1,0,1,168.67642836635085,117500.0,0.8,0,32.314078-110.839427
21427165,620000.0,85745,-111.041471,32.245449,1.1,5328,1997,4,4,3550.0,2.0,2,45.0,1,0,0,1,174.64788732394365,155000.0,1.0,0,32.245449-111.041471
21812464,775000.0,85743,-111.081493,32.312646,3.3,10095,2009,3,3,3392.0,4.0,2,73.0,1,0,1,0,228.47877358490567,258333.3333333333,1.0,1,32.312646-111.081493
21831039,730000.0,85742,-111.018208,32.351798,0.87,6682,1972,4,3,4409.0,2.0,2,11.0,0,1,1,0,165.57042413245634,182500.0,0.75,0,32.351798-111.018208
21508934,950000.0,85755,-110.989124,32.459547,0.0,12186,2004,3,4,3759.0,3.0,3,167.0,1,0,0,1,252.7267890396382,316666.6666666667,1.3333333333333333,1,32.459547-110.989124
21328504,750000.0,85755,-111.009411,32.455877,7.97,8896,1992,3,3,3788.0,4.0,2,42.0,0,1,0,1,197.99366420274552,250000.0,1.0,0,32.455877-111.009411
21525957,1250000.0,85715,-110.85333,32.254388,0.8,9593,2008,4,5,4542.0,4.0,2,48.0,1,0,0,1,275.2091589608102,312500.0,1.25,1,32.254388-110.85333
21822228,705000.0,85730,-110.75012,32.18855,3.37,7283,1994,5,7,4890.0,5.0,1,0.0,0,1,1,0,144.17177914110428,141000.0,1.4,0,32.18855-110.75012
21900772,550000.0,85730,-110.745624,32.166658,3.34,5331,2002,4,4,3106.0,2.5,2,0.0,0,1,0,1,177.07662588538312,137500.0,1.0,0,32.166658-110.745624
21631078,612500.0,85755,-110.985888,32.431314,0.46,6135,2000,4,3,3176.0,3.0,1,98.0,0,1,0,1,192.85264483627205,153125.0,0.75,0,32.431314-110.985888
21524894,575000.0,85750,-110.853007,32.305175,0.23,3924,1988,3,2,2614.0,2.0,1,125.0,0,1,0,1,219.9693955623565,191666.66666666663,0.6666666666666666,1,32.305175-110.853007
21913693,885000.0,85704,-110.983998,32.379258,4.0,16559,1990,5,5,6742.0,3.0,1,0.0,1,0,0,1,131.26668644319193,177000.0,1.0,0,32.379258-110.983998
21316584,635000.0,85704,-110.993095,32.324668,0.57,6072,2007,4,4,3402.0,3.0,2,46.0,0,1,0,1,186.6549088771311,158750.0,1.0,0,32.324668-110.993095
21823982,567500.0,85739,-110.860486,32.538818,0.24,4636,2004,4,4,3482.0,3.0,1,199.0,0,1,1,0,162.98104537622055,141875.0,1.0,0,32.538818-110.860486
21523853,700000.0,85748,-110.728386,32.237363,6.64,8856,1982,6,6,5249.0,2.0,4,0.0,0,1,0,1,133.3587349971423,116666.66666666669,1.0,0,32.237363-110.728386
21702370,745000.0,85742,-111.032691,32.409326,3.31,6077,2006,5,3,4000.0,2.0,2,0.0,0,1,0,1,186.25,149000.0,0.6,0,32.409326-111.032691
21719313,585000.0,85719,-110.941134,32.22887,0.15,3190,1919,5,3,3011.0,2.0,1,0.0,0,1,0,1,194.28761208900696,117000.0,0.6,0,32.22887-110.941134
21623365,555000.0,85749,-110.78736,32.305636,0.96,3366,2015,3,3,3139.0,3.0,2,176.0,0,1,0,1,176.8079006052883,185000.0,1.0,0,32.305636-110.78736
21805150,620000.0,85718,-110.881802,32.299629,1.09,5281,1987,3,3,2889.0,2.0,2,0.0,0,1,0,1,214.60713049498096,206666.66666666663,1.0,1,32.299629-110.881802
21221475,780000.0,85718,-110.909969,32.288496,0.71,9886,2006,5,6,4209.0,3.0,2,38.0,0,1,0,1,185.31717747683533,156000.0,1.2,0,32.288496-110.909969
21828398,1120000.0,85718,-110.944878,32.348562,1.24,12410,2006,4,4,4188.0,3.0,3,0.0,0,1,0,1,267.4307545367717,280000.0,1.0,1,32.348562-110.944878
21706962,550000.0,85750,-110.852023,32.321209,0.14,5180,1996,3,3,2191.0,2.0,1,107.0,0,1,0,1,251.02692834322227,183333.3333333333,1.0,1,32.321209-110.852023
21818945,690000.0,85718,-110.890689,32.332996,1.05,7949,1997,2,3,3338.0,2.0,2,84.0,0,1,0,1,206.7106051527861,345000.0,1.5,0,32.332996-110.890689
21725320,640000.0,85658,-111.093971,32.458792,0.56,8706,2007,4,3,3052.0,2.0,1,88.0,0,1,1,0,209.69855832241157,160000.0,0.75,0,32.458792-111.093971
21800398,615000.0,85750,-110.838476,32.278775,0.26,6432,2014,6,5,4336.0,3.0,0,89.0,0,1,1,0,141.83579335793357,102500.0,0.8333333333333334,0,32.278775-110.838476
21502533,740000.0,85749,-110.76831,32.275973,1.77,5619,1998,4,5,4476.0,3.0,2,55.0,1,0,0,1,165.32618409294014,185000.0,1.25,0,32.275973-110.76831
21328847,625000.0,85743,-111.103252,32.299584,38.35,12796,1979,2,2,2111.0,2.0,1,0.0,0,1,0,1,296.06821411653243,312500.0,1.0,1,32.299584-111.103252
21610218,626500.0,85718,-110.910926,32.315092,0.17,6178,2004,3,3,2637.0,3.0,1,157.0,0,1,0,1,237.58058399696623,208833.3333333333,1.0,1,32.315092-110.910926
21902353,728400.0,85755,-110.985712,32.467526,0.02,1644,2019,3,3,1942.0,2.0,1,213.0,0,1,0,1,375.07723995880536,242800.0,1.0,1,32.467526-110.985712
21610405,680000.0,85718,-110.893857,32.329442,0.87,5410,1976,4,4,3268.0,0.0,2,5.0,1,0,0,1,208.078335373317,170000.0,1.0,0,32.329442-110.893857
21700089,615000.0,85750,-110.831132,32.317895,0.95,7009,1988,3,3,3051.0,2.0,3,80.0,1,0,0,1,201.5732546705998,205000.0,1.0,0,32.317895-110.831132
21602201,885000.0,85750,-110.835006,32.324027,0.83,8493,1993,4,3,3259.0,3.0,3,42.0,0,1,0,1,271.55569193003987,221250.0,0.75,1,32.324027-110.835006
21703568,700000.0,85755,-110.978468,32.459614,0.56,8429,2007,3,4,2664.0,2.0,1,194.0,0,1,0,1,262.76276276276275,233333.3333333333,1.3333333333333333,1,32.459614-110.978468
21607571,540000.0,85755,-110.939364,32.454438,0.17,3864,1995,3,3,2665.0,2.5,1,135.0,0,1,0,1,202.6266416510319,180000.0,1.0,0,32.454438-110.939364
21221099,708000.0,85658,-111.091852,32.459162,0.84,7605,2006,3,4,3541.0,3.0,2,76.0,1,0,0,1,199.9435187800057,236000.0,1.3333333333333333,0,32.459162-111.091852
21619764,640000.0,85701,-110.968132,32.215767,0.24,5445,1902,8,6,5282.0,0.0,2,0.0,0,1,0,1,121.166224914805,80000.0,0.75,0,32.215767-110.968132
21502166,725000.0,85718,-110.916615,32.292156,2.07,7245,1996,4,4,3328.0,2.0,2,194.0,0,1,0,1,217.84855769230768,181250.0,1.0,1,32.292156-110.916615
21723639,1090740.0,85755,-110.974351,32.460803,2.88,11,2017,4,2,3339.0,3.0,2,212.88,0,1,0,1,326.6666666666667,272685.0,0.5,1,32.460803-110.974351
21204490,550000.0,85718,-110.89902,32.322312,0.43,6279,2001,4,4,3541.0,3.0,1,80.0,0,1,0,1,155.32335498446767,137500.0,1.0,0,32.322312-110.89902
21730279,640000.0,85750,-110.859229,32.317073,0.77,6566,1992,4,3,3211.0,3.0,1,47.0,0,1,0,1,199.31485518530053,160000.0,0.75,0,32.317073-110.859229
21500476,900000.0,85718,-110.884919,32.296673,3.1,6432,1984,4,5,4813.0,3.0,3,0.0,0,1,0,1,186.99355911074173,225000.0,1.25,0,32.296673-110.884919
21407463,715000.0,85755,-110.984335,32.457377,0.33,5755,2003,3,4,3649.0,3.0,2,58.0,1,0,0,1,195.9440942724034,238333.3333333333,1.3333333333333333,0,32.457377-110.984335
21710146,680000.0,85755,-111.029867,32.460683,4.28,8211,2010,3,3,2984.0,3.0,2,0.0,0,1,0,1,227.8820375335121,226666.66666666663,1.0,1,32.460683-111.029867
21303191,850000.0,85718,-110.920483,32.338963,0.85,8886,1994,3,6,4148.0,3.0,2,242.0,1,0,0,1,204.91803278688525,283333.3333333333,2.0,0,32.338963-110.920483
21430898,580000.0,85614,-110.941555,31.879391,0.27,302,2014,2,3,2686.0,2.0,0,158.0,0,1,0,1,215.93447505584516,290000.0,1.5,1,31.879391-110.941555
21520239,545000.0,85737,-110.970404,32.406283,0.5,5519,2004,3,3,2533.0,3.0,3,50.0,0,1,0,1,215.15988945913932,181666.66666666663,1.0,1,32.406283-110.970404
21808031,560000.0,85755,-110.986996,32.43379,0.5,7086,2006,4,4,3541.0,3.0,1,45.0,0,1,0,1,158.14741598418527,140000.0,1.0,0,32.43379-110.986996
21606391,750000.0,85718,-110.918548,32.285532,0.73,8749,2002,4,3,3753.0,3.0,1,52.0,0,1,0,1,199.84012789768187,187500.0,0.75,0,32.285532-110.918548
21821034,570000.0,85718,-110.889549,32.331453,1.04,5776,1968,4,4,3266.0,2.0,2,258.08,0,1,0,1,174.5254133496632,142500.0,1.0,0,32.331453-110.889549
21222029,1375000.0,85750,-110.837584,32.326273,1.1,11480,1990,5,5,4961.0,3.0,3,117.0,1,0,0,1,277.1618625277162,275000.0,1.0,1,32.326273-110.837584
21828450,875000.0,85750,-110.836218,32.321795,0.32,7867,2001,3,4,3649.0,3.0,1,142.0,1,0,1,0,239.79172375993423,291666.6666666667,1.3333333333333333,1,32.321795-110.836218
21041887,1300000.0,85658,-111.099946,32.470512,0.33,8000,2008,2,3,2771.0,2.0,3,550.0,1,0,0,1,469.1447130999639,650000.0,1.5,1,32.470512-111.099946
21804055,575000.0,85755,-110.985296,32.437994,0.56,5610,2007,3,3,2914.0,3.0,1,0.0,0,1,1,0,197.3232669869595,191666.66666666663,1.0,0,32.437994-110.985296
21729637,840000.0,85658,-111.100808,32.469678,0.26,16225,2013,3,3,2913.0,2.0,1,550.0,0,1,0,1,288.36251287332647,280000.0,1.0,1,32.469678-111.100808
21921151,1950000.0,85658,-111.063603,32.45318,3.57,14425,2013,2,3,3140.0,3.0,3,148.0,1,0,0,1,621.0191082802547,975000.0,1.5,1,32.45318-111.063603
3051223,680000.0,85622,-111.000925,31.836922,0.99,4158,2007,3,4,3514.0,3.0,1,100.0,0,1,1,0,193.5116676152533,226666.66666666663,1.3333333333333333,0,31.836922-111.000925
21726086,740000.0,85750,-110.836644,32.318244,0.48,9499,1988,3,4,3502.0,3.0,3,116.0,0,1,0,1,211.307824100514,246666.66666666663,1.3333333333333333,0,32.318244-110.836644
21700296,667000.0,85718,-110.906693,32.293331,0.97,6978,2004,3,3,3395.0,2.0,2,0.0,0,1,0,1,196.46539027982328,222333.3333333333,1.0,0,32.293331-110.906693
21909316,649000.0,85718,-110.889191,32.317694,0.74,3777,1970,4,3,2607.0,2.0,3,21.0,0,1,1,0,248.9451476793249,162250.0,0.75,1,32.317694-110.889191
21206234,625000.0,85730,-110.752763,32.163673,9.81,6252,2001,5,3,4130.0,3.0,2,40.0,0,1,0,1,151.3317191283293,125000.0,0.6,0,32.163673-110.752763
21705718,595000.0,85750,-110.840823,32.280796,4.83,6865,1976,4,3,3450.0,2.0,4,0.0,0,1,0,1,172.46376811594203,148750.0,0.75,0,32.280796-110.840823
21504678,625000.0,85718,-110.882139,32.324652,0.79,4668,1978,4,3,3712.0,2.0,1,215.0,1,0,0,1,168.37284482758622,156250.0,0.75,0,32.324652-110.882139
21213752,490000.0,85658,-111.075867,32.455967,0.23,3080,2002,3,2,2020.0,2.0,1,166.0,0,1,0,1,242.5742574257426,163333.33333333334,0.6666666666666666,1,32.455967-111.075867
21419574,645000.0,85755,-110.984779,32.437762,0.89,5526,2002,4,4,3379.0,3.0,1,30.0,0,1,0,1,190.8848771825984,161250.0,1.0,0,32.437762-110.984779
21325345,610000.0,85718,-110.932848,32.347445,1.23,3893,1988,3,3,2825.0,2.0,2,111.0,0,1,0,1,215.92920353982305,203333.3333333333,1.0,1,32.347445-110.932848
21323983,840000.0,85750,-110.859231,32.321129,1.09,7015,1991,5,4,4056.0,3.0,2,41.0,1,0,0,1,207.10059171597632,168000.0,0.8,0,32.321129-110.859231
21705735,1744900.0,85658,-111.059749,32.453961,2.19,16352,2008,3,4,4817.0,3.0,4,142.0,1,0,0,1,362.2379074112518,581633.3333333334,1.3333333333333333,1,32.453961-111.059749
21306723,655000.0,85658,-111.076036,32.463875,0.5,7235,2006,3,3,2579.0,2.0,1,257.0,0,1,0,1,253.97440868553704,218333.3333333333,1.0,1,32.463875-111.076036
21907583,1375000.0,85718,-110.917927,32.308898,1.83,10151,2000,5,6,5785.0,3.0,2,214.0,1,0,0,1,237.6836646499568,275000.0,1.2,1,32.308898-110.917927
21617775,1180000.0,85718,-110.925516,32.294196,1.64,7669,2002,4,5,5006.0,3.0,3,146.0,1,0,0,1,235.7171394326808,295000.0,1.25,1,32.294196-110.925516
21304508,650000.0,85737,-110.964806,32.407289,0.46,2042,2013,3,3,3350.0,3.0,1,75.0,0,1,0,1,194.02985074626864,216666.66666666663,1.0,0,32.407289-110.964806
21113261,435000.0,85637,-110.681698,31.676651,31.89,6078,1996,3,2,2400.0,2.0,0,0.0,0,1,0,1,181.25,145000.0,0.6666666666666666,0,31.676651-110.681698
21612981,788000.0,85750,-110.823551,32.287699,1.22,7748,2005,4,4,3664.0,3.0,3,110.0,1,0,0,1,215.06550218340607,197000.0,1.0,1,32.287699-110.823551
21417371,907000.0,85715,-110.86202,32.264009,0.5,6916,1960,4,4,4446.0,2.0,2,144.0,1,0,0,1,204.00359874044085,226750.0,1.0,0,32.264009-110.86202
21430826,575000.0,85739,-110.867403,32.550581,0.2,4810,2003,3,3,3225.0,3.0,1,148.0,0,1,0,1,178.29457364341084,191666.66666666663,1.0,0,32.550581-110.867403
21900680,900000.0,85719,-110.941211,32.224724,0.2,2623,2019,4,4,2832.0,3.0,1,0.0,0,1,0,1,317.79661016949154,225000.0,1.0,1,32.224724-110.941211
21300727,705000.0,85750,-110.865727,32.316451,0.86,6160,1993,4,3,3703.0,3.0,3,37.0,0,1,0,1,190.38617337294085,176250.0,0.75,0,32.316451-110.865727
21531148,574000.0,85719,-110.939104,32.239376,0.12,5427,1977,5,4,3170.0,2.0,1,0.0,0,1,0,1,181.0725552050473,114800.0,0.8,0,32.239376-110.939104
21820993,675000.0,85658,-111.087307,32.463786,0.45,9850,2007,4,4,4167.0,3.0,1,113.0,0,1,0,1,161.98704103671707,168750.0,1.0,0,32.463786-111.087307
21724791,790000.0,85737,-110.947126,32.384667,0.85,9193,1993,4,3,3686.0,3.0,1,72.0,0,1,0,1,214.32447097124253,197500.0,0.75,1,32.384667-110.947126
21811210,925000.0,85748,-110.749963,32.220068,5.77,10220,2009,10,8,7315.0,4.0,1,0.0,0,1,0,1,126.45249487354752,92500.0,0.8,0,32.220068-110.749963
21804473,1344000.0,85658,-111.09506,32.470843,0.0,846,2018,3,4,2329.0,2.0,1,550.0,1,0,0,1,577.0717045942465,448000.0,1.3333333333333333,1,32.470843-111.09506
21814007,1695000.0,85742,-111.034883,32.441422,4.58,19488,2004,6,6,6923.0,15.0,5,0.0,1,0,1,0,244.8360537339304,282500.0,1.0,1,32.441422-111.034883
21528761,1250000.0,85750,-110.843429,32.329365,1.15,15591,2005,4,4,5039.0,4.0,3,142.0,0,1,0,1,248.06509228021432,312500.0,1.0,1,32.329365-110.843429
21431318,750000.0,85748,-110.753152,32.210876,6.62,7850,1989,5,4,5118.0,3.0,1,0.0,0,1,0,1,146.54161781946073,150000.0,0.8,0,32.210876-110.753152
21401275,900000.0,85718,-110.93502,32.2988,1.53,5220,1988,5,3,3787.0,2.0,2,5.0,1,0,0,1,237.65513599155005,180000.0,0.6,1,32.2988-110.93502
21213482,1275000.0,85718,-110.928949,32.334833,1.0,3867,2012,5,4,4547.0,3.0,4,0.0,1,0,0,1,280.4046624147789,255000.0,0.8,1,32.334833-110.928949
21104864,925000.0,85750,-110.860347,32.327284,1.0,6455,2000,4,4,3460.0,3.0,3,33.0,0,1,0,1,267.34104046242777,231250.0,1.0,1,32.327284-110.860347
21801757,585000.0,85749,-110.777925,32.24704,0.85,3850,2017,4,3,2708.0,2.0,1,42.0,0,1,1,0,216.02658788774,146250.0,0.75,1,32.24704-110.777925
21309940,650000.0,85742,-111.01423,32.388489,4.69,10337,2004,5,6,5525.0,3.0,2,52.0,0,1,0,1,117.6470588235294,130000.0,1.2,0,32.388489-111.01423
21905809,962495.0,85745,-111.074359,32.256525,3.41,8372,2004,4,4,3501.0,6.0,3,0.0,1,0,1,0,274.9200228506141,240623.75,1.0,1,32.256525-111.074359
21828828,710000.0,85737,-110.943651,32.415988,1.5,7358,1997,3,4,3532.0,3.0,2,0.0,0,1,0,1,201.01925254813136,236666.66666666663,1.3333333333333333,0,32.415988-110.943651
21907220,695000.0,85718,-110.911345,32.285697,0.54,7051,1997,4,3,3392.0,3.0,1,52.0,0,1,1,0,204.8938679245283,173750.0,0.75,0,32.285697-110.911345
21709076,677000.0,85715,-110.863221,32.263892,0.65,5184,1957,5,4,3459.0,2.0,2,48.0,0,1,0,1,195.72130673605088,135400.0,0.8,0,32.263892-110.863221
21422896,685000.0,85750,-110.859204,32.319507,1.01,6382,1996,4,3,4017.0,3.0,3,40.0,0,1,0,1,170.52526761264625,171250.0,0.75,0,32.319507-110.859204
21426954,550000.0,85716,-110.928964,32.232588,0.31,7537,1947,8,6,3819.0,0.0,1,0.0,0,1,0,1,144.01675831369468,68750.0,0.75,0,32.232588-110.928964
21832453,553118.0,85755,-110.963742,32.447012,0.2,1122,2018,4,4,3236.0,3.0,0,100.0,0,1,1,0,170.92645241038318,138279.5,1.0,0,32.447012-110.963742
21822811,740000.0,85745,-111.035077,32.213279,0.98,1326,2018,4,4,3586.0,3.0,1,275.08,1,0,0,1,206.35805911879527,185000.0,1.0,0,32.213279-111.035077
21620573,655000.0,85737,-110.968769,32.396575,0.5,5558,2002,3,3,2842.0,3.0,1,21.0,0,1,0,1,230.4714989444053,218333.3333333333,1.0,1,32.396575-110.968769
21505063,790000.0,85719,-110.940104,32.230184,0.3,4249,1934,4,5,3277.0,1.0,1,0.0,0,1,0,1,241.07415318889227,197500.0,1.25,1,32.230184-110.940104
21700182,590000.0,85755,-110.98255,32.45824,0.34,5794,2003,4,3,3322.0,3.0,2,97.0,1,0,0,1,177.60385310054184,147500.0,0.75,0,32.45824-110.98255
21905088,600000.0,85750,-110.871191,32.313062,0.97,5957,1976,3,4,2883.0,4.0,1,43.75,0,1,1,0,208.1165452653486,200000.0,1.3333333333333333,0,32.313062-110.871191
21421148,575000.0,85750,-110.857761,32.322797,0.37,4143,1989,5,3,3248.0,3.0,1,38.0,1,0,0,1,177.0320197044335,115000.0,0.6,0,32.322797-110.857761
21714905,654000.0,85718,-110.92765,32.302191,1.0,5782,1997,4,3,2770.0,3.0,2,0.0,0,1,0,1,236.10108303249095,163500.0,0.75,1,32.302191-110.92765
21703471,765000.0,85718,-110.941162,32.331508,1.0,5241,1979,4,3,3204.0,2.0,1,8.0,0,1,0,1,238.76404494382024,191250.0,0.75,1,32.331508-110.941162
21527529,850000.0,85750,-110.859232,32.321129,1.09,8294,1991,5,4,4056.0,3.0,2,41.0,1,0,0,1,209.56607495069036,170000.0,0.8,0,32.321129-110.859232
21123052,580000.0,85658,-111.090812,32.458762,0.59,6071,2006,3,3,3052.0,3.0,1,92.0,0,1,0,1,190.03931847968545,193333.3333333333,1.0,0,32.458762-111.090812
21314196,670000.0,85718,-110.909862,32.312206,0.11,3967,2009,3,3,3024.0,2.0,0,155.0,0,1,0,1,221.56084656084656,223333.3333333333,1.0,1,32.312206-110.909862
21324584,560000.0,85658,-111.085176,32.462983,0.22,5389,2005,3,4,2711.0,2.0,3,214.0,0,1,0,1,206.5658428624124,186666.66666666663,1.3333333333333333,0,32.462983-111.085176
3061325,625000.0,85614,-110.963597,31.848245,1.38,5947,1998,4,4,3514.0,2.0,1,17.0,0,1,1,0,177.85998861696072,156250.0,1.0,0,31.848245-110.963597
21512252,1700000.0,85658,-111.094521,32.468716,0.85,1795,2014,4,5,4724.0,3.0,3,550.0,1,0,0,1,359.8645215918713,425000.0,1.25,1,32.468716-111.094521
21617981,671000.0,85704,-110.976971,32.299236,3.06,5380,1946,7,8,4426.0,3.0,1,0.0,0,1,0,1,151.60415725259827,95857.14285714286,1.1428571428571428,0,32.299236-110.976971
21832945,690000.0,85742,-111.077636,32.398156,3.33,6053,2013,4,4,3524.0,3.0,1,0.0,0,1,1,0,195.800227014756,172500.0,1.0,0,32.398156-111.077636
21825461,649900.0,85745,-111.067392,32.300365,1.08,5634,1989,3,3,3285.0,6.0,2,0.0,0,1,1,0,197.8386605783866,216633.3333333333,1.0,0,32.300365-111.067392
21317132,2117552.0,85658,-111.092958,32.472956,0.63,1340,2014,3,4,3276.0,2.0,2,550.0,1,0,0,1,646.3833943833944,705850.6666666666,1.3333333333333333,1,32.472956-111.092958
21604057,1751330.0,85718,-110.943375,32.348627,1.16,21083,2009,5,6,7756.0,3.0,4,169.0,1,0,0,1,225.80324909747293,350266.0,1.2,1,32.348627-110.943375
21731863,937650.0,85739,-110.860806,32.55082,0.42,5557,2005,4,4,4020.0,3.0,2,170.0,0,1,1,0,233.2462686567164,234412.5,1.0,1,32.55082-110.860806
21901659,1348000.0,85658,-111.100762,32.468828,0.34,2162,2018,3,4,3044.0,2.0,2,0.0,1,0,0,1,442.838370565046,449333.3333333333,1.3333333333333333,1,32.468828-111.100762
21211486,498000.0,85749,-110.782075,32.277822,0.98,5203,1993,3,3,3621.0,3.0,2,50.0,0,1,0,1,137.53106876553437,166000.0,1.0,0,32.277822-110.782075
21909149,950000.0,85718,-110.94533,32.315039,0.8,4260,1998,4,6,4245.0,3.0,0,5.0,1,0,1,0,223.7926972909305,237500.0,1.5,1,32.315039-110.94533
21707767,538400.0,85750,-110.817418,32.289378,0.81,6014,1993,5,5,3825.0,2.0,1,62.0,0,1,0,1,140.7581699346405,107680.0,1.0,0,32.289378-110.817418
21814003,620000.0,85742,-111.069141,32.381756,3.3,1857,2017,5,5,4178.0,5.0,1,0.0,0,1,1,0,148.39636189564385,124000.0,1.0,0,32.381756-111.069141
21324381,725000.0,85737,-110.987406,32.408856,1.76,7547,2002,4,4,4458.0,3.0,2,51.0,0,1,0,1,162.62898160610138,181250.0,1.0,0,32.408856-110.987406
21303495,535000.0,85718,-110.9038,32.316222,0.15,3059,1987,2,2,2581.0,2.0,4,191.0,0,1,0,1,207.2839984502131,267500.0,1.0,0,32.316222-110.9038
21331731,590000.0,85716,-110.922473,32.227848,0.5,7543,1958,4,4,3304.0,3.0,2,0.0,0,1,0,1,178.57142857142858,147500.0,1.0,0,32.227848-110.922473
21525296,540000.0,85750,-110.863952,32.282899,0.84,5685,1992,3,3,4201.0,2.0,2,0.0,0,1,0,1,128.54082361342537,180000.0,1.0,0,32.282899-110.863952
21817396,650000.0,85718,-110.900005,32.292277,1.92,4189,1962,4,3,2702.0,2.0,2,5.0,0,1,1,0,240.5625462620281,162500.0,0.75,1,32.292277-110.900005
21513530,1675000.0,85745,-111.070641,32.225806,3.4,9083,2008,4,4,6550.0,3.0,1,0.0,0,1,0,1,255.72519083969465,418750.0,1.0,1,32.225806-111.070641
21434487,599000.0,85718,-110.904642,32.299011,0.61,4731,1990,4,3,3300.0,2.0,2,0.0,1,0,0,1,181.5151515151515,149750.0,0.75,0,32.299011-110.904642
21222993,716000.0,85739,-110.858312,32.54215,0.35,7058,2007,3,4,3633.0,3.0,2,125.0,1,0,0,1,197.0823011285439,238666.66666666663,1.3333333333333333,0,32.54215-110.858312
21731655,600000.0,85718,-110.875697,32.305909,1.16,0,2002,4,3,3139.0,3.0,1,0.0,1,0,1,0,191.14367633004144,150000.0,0.75,0,32.305909-110.875697
21915587,940000.0,85718,-110.941911,32.341037,0.99,9086,2001,3,3,3236.0,3.0,2,175.0,1,0,1,0,290.4820766378245,313333.3333333333,1.0,1,32.341037-110.941911
21300903,1600000.0,85658,-111.046669,32.481937,1.7,18373,2008,4,5,6050.0,4.0,5,132.0,1,0,0,1,264.46280991735534,400000.0,1.25,1,32.481937-111.046669
21333623,656650.0,85704,-110.973964,32.379987,3.61,7470,1995,7,6,2883.0,2.0,2,0.0,1,0,0,1,227.7662157474853,93807.14285714286,0.8571428571428571,1,32.379987-110.973964
21630371,790000.0,85755,-110.975497,32.435647,1.86,8167,2006,4,4,3909.0,3.0,1,100.0,1,0,0,1,202.0977232028652,197500.0,1.0,0,32.435647-110.975497
21629705,845000.0,85755,-110.976224,32.458365,0.88,9305,2008,3,4,2680.0,3.0,2,194.0,1,0,0,1,315.2985074626866,281666.6666666667,1.3333333333333333,1,32.458365-110.976224
21627935,501000.0,85749,-110.784091,32.246485,0.67,4480,2001,3,3,2964.0,3.0,1,41.0,1,0,0,1,169.02834008097167,167000.0,1.0,0,32.246485-110.784091
21915762,625000.0,85718,-110.880346,32.313716,1.01,5098,1977,4,4,2950.0,2.0,1,21.0,0,1,0,1,211.864406779661,156250.0,1.0,0,32.313716-110.880346
21419022,600000.0,85737,-110.977945,32.3868,1.23,5945,1995,4,3,2829.0,2.0,3,0.0,0,1,0,1,212.0890774125133,150000.0,0.75,1,32.3868-110.977945
21720165,837500.0,85745,-111.102683,32.294908,3.31,10098,2010,4,4,4260.0,3.0,3,0.0,1,0,0,1,196.5962441314554,209375.0,1.0,0,32.294908-111.102683
21915292,553000.0,85749,-110.728233,32.244304,0.67,3988,1981,4,3,2987.0,2.0,3,0.0,0,1,0,1,185.1355875460328,138250.0,0.75,0,32.244304-110.728233
21801642,695000.0,85749,-110.745399,32.298,3.32,6275,2006,3,3,3252.0,3.0,3,87.0,0,1,0,1,213.71463714637147,231666.66666666663,1.0,1,32.298-110.745399
21302869,730000.0,85737,-110.966809,32.404952,0.44,5795,2006,4,3,3420.0,3.0,1,50.0,1,0,0,1,213.45029239766083,182500.0,0.75,1,32.404952-110.966809
21303705,1200000.0,85718,-110.931083,32.288745,1.39,7600,1961,5,5,4671.0,2.0,4,0.0,1,0,0,1,256.9043031470777,240000.0,1.0,1,32.288745-110.931083
21531132,639000.0,85718,-110.905715,32.322253,0.55,5103,1994,3,3,2777.0,3.0,2,95.0,0,1,0,1,230.10442924018724,213000.0,1.0,1,32.322253-110.905715
21223824,715000.0,85755,-110.977216,32.438041,0.52,6479,2007,3,4,3067.0,2.5,3,77.0,0,1,0,1,233.1268340397783,238333.3333333333,1.3333333333333333,1,32.438041-110.977216
21905646,925000.0,85718,-110.878975,32.303759,1.78,9456,2000,5,4,4342.0,3.0,2,0.0,0,1,1,0,213.0354675264855,185000.0,0.8,1,32.303759-110.878975
