latitude,longitude,price_per_ft_category
32.464204,-110.992676,2
32.341369,-110.932533,1
32.295401,-110.737814,1
32.240943,-111.06586,1
32.330337,-110.927748,2
32.406742,-110.969727,2
31.712638,-110.082311,0
32.329665,-110.867365,2
32.550581,-110.867403,1
32.441611,-110.760239,2
32.345713,-110.952625,2
32.243091,-110.721472,1
32.321424,-110.954443,2
32.321136,-110.874128,2
32.294134,-110.910621,1
32.339011,-111.126195,1
32.309085,-110.86206,1
32.240069,-111.06547,2
32.116273,-110.689084,1
32.228887,-110.939014,2
32.463693,-110.994294,2
32.413297,-111.004051,1
32.291454,-110.910452,2
32.343905,-110.93077,1
32.230226,-110.931303,2
32.41988,-111.011852,1
32.315589,-110.868515,2
32.282655,-110.725558,1
32.351798,-111.018208,1
32.458936,-110.977983,2
32.300545,-110.734831,1
32.409208,-110.976402,2
32.229217,-110.745678,1
32.434218,-110.98988,2
32.325209,-110.90684,1
32.245838,-110.937501,2
32.339592,-110.938855,2
32.327014,-110.932188,1
32.326003,-110.879625,4
31.920157,-110.72892,1
32.242263,-110.732494,1
32.445949,-110.963827,1
32.463032,-111.084933,2
32.288874,-110.909995,2
32.341935,-110.923316,2
32.172707,-110.764171,1
32.464554,-111.077336,2
32.243574,-110.731783,1
32.31468,-110.945311,1
32.300646,-110.844303,1
32.255235,-110.856406,3
32.435647,-110.975497,2
32.298101,-110.85471,2
32.242981,-110.941939,2
32.32473,-110.860853,2
32.240923,-110.94146,1
32.551631,-110.857728,2
32.457334,-110.973705,3
32.456366,-110.988242,2
32.233179,-110.928464,2
32.10035,-110.680484,1
32.541542,-110.85832,2
32.434486,-110.981478,1
32.44745,-111.068804,2
32.314017,-110.856319,1
31.63235,-111.048679,1
31.830979,-110.975409,1
32.235241,-110.937878,2
32.34593,-110.931907,2
32.532331,-110.873509,1
32.291586,-110.889426,2
32.298976,-110.832554,1
32.43139,-110.981835,2
32.233342,-110.739063,1
32.329149,-110.896624,1
32.439729,-110.997102,1
32.424791,-110.97551,2
32.468694,-111.063355,2
32.096095,-110.668461,1
32.223405,-110.921458,2
32.469242,-111.106396,2
32.448583,-111.033061,1
32.292703,-110.851864,1
32.008832,-110.684579,1
32.315269,-110.939721,2
32.296532,-110.878945,2
32.28664,-110.792536,2
32.281688,-110.823026,1
32.33261,-110.892228,1
32.31004,-110.933822,1
32.429979,-110.990761,2
32.4286,-110.97804,2
32.324967,-110.891863,2
32.305584,-110.791543,1
32.296109,-110.938093,2
32.444798,-110.986124,2
32.33909,-110.910593,4
32.303148,-110.931294,2
32.360031,-111.026377,1
32.241681,-111.103946,0
32.255586,-110.856803,1
32.304747,-110.914905,2
32.319924,-110.899559,2
32.315731,-110.859145,2
32.468721,-111.094521,4
32.16546,-110.743143,2
32.317214,-110.957059,2
32.465643,-110.963267,1
32.447069,-110.754909,3
31.836723,-110.969465,1
32.32396,-110.977872,1
32.315793,-110.862163,1
32.239933,-110.940114,1
32.287699,-110.823551,2
32.414932,-111.004381,2
32.233103,-110.925005,1
32.32457,-110.993623,1
32.25752,-111.065113,2
32.309444,-111.08221,2
32.225952,-110.924653,1
32.276435,-110.817653,1
31.915932,-110.064182,1
32.31207,-110.921615,2
32.241655,-111.069813,2
32.443329,-110.964851,1
32.347051,-110.934662,2
31.876541,-110.940183,1
32.095318,-110.664735,1
32.262945,-110.86633,1
32.225807,-110.975927,2
32.210876,-110.753152,1
32.320051,-110.827675,2
32.278218,-110.83803,1
32.2988,-110.845999,1
32.286659,-110.871969,2
32.316148,-110.932849,2
32.329987,-110.939792,1
32.297533,-110.926645,1
32.387653,-111.082939,1
32.471469,-111.094156,4
32.092791,-110.661253,2
32.407238,-110.987721,2
32.238608,-110.894127,3
32.324345,-110.909495,1
31.553372,-110.950584,2
32.28195,-110.829209,1
32.304581,-110.922886,2
32.311211,-110.852658,2
32.261955,-110.871181,2
32.297846,-110.728766,1
32.323445,-110.868274,2
31.66164,-110.702175,2
32.387732,-110.976922,1
31.824295,-110.980948,1
32.4347,-111.054745,1
32.285321,-110.92604,2
32.323897,-110.869204,2
32.379477,-110.986483,1
32.213306,-111.036329,2
32.333228,-110.889138,2
32.399695,-110.942716,2
32.264384,-111.06077,1
32.306036,-111.055711,1
32.319567,-110.86804,2
32.339812,-110.92506,2
32.24821,-110.705892,2
32.264473,-110.730496,1
32.282656,-110.858393,2
32.300922,-110.895501,1
32.310712,-110.942084,2
32.457485,-110.88635,2
32.325702,-110.839258,1
32.317141,-110.892318,1
32.264794,-110.729719,1
32.316525,-110.923607,2
32.300224,-110.728943,1
32.213738,-110.96504,1
32.273159,-110.888995,1
32.35271,-111.020182,1
32.455391,-110.955333,1
31.430558,-110.654319,4
31.879391,-110.941555,2
32.367553,-111.028678,2
32.445006,-110.96157,2
32.282049,-110.774834,1
32.31351,-110.935226,1
32.303718,-110.771889,1
32.471522,-111.065056,2
32.320965,-110.831349,1
32.464426,-111.086658,2
32.320785,-110.902875,1
32.428457,-110.987147,2
32.404975,-110.987512,2
32.321968,-110.940492,1
31.83962,-111.009941,1
32.316498,-110.910437,1
32.31454,-110.926074,2
32.248174,-110.703436,2
32.319575,-110.841828,2
32.311973,-110.870961,1
32.444616,-111.034275,2
32.429245,-111.077689,1
32.455658,-110.951968,2
32.31496,-110.952477,2
32.440863,-111.039285,1
32.2883,-110.890223,2
32.468828,-111.100762,4
32.346519,-110.949729,2
32.296349,-110.92419,2
32.302594,-110.915034,2
32.515987,-110.901499,2
32.316521,-110.894738,1
32.428877,-111.000354,2
32.339066,-110.939911,2
32.238146,-110.942301,2
34.596971,-111.228462,4
32.315064,-110.829223,1
32.243769,-110.69408,2
32.296773,-110.810358,2
32.415428,-110.947548,2
32.387467,-111.017631,1
32.110767,-110.65504,1
32.314808,-110.852209,1
32.294449,-110.931223,1
32.33235,-110.872507,2
32.305175,-110.853007,2
32.301868,-110.926649,2
31.897662,-110.942704,1
32.437783,-111.053945,1
32.432665,-110.989415,1
31.623839,-111.046366,1
32.324014,-110.85547,2
32.417471,-111.054653,2
32.33235,-110.909504,2
32.243477,-111.108953,1
32.374595,-110.98401,1
32.298814,-110.948178,2
32.321467,-110.866223,1
31.790671,-111.039164,1
31.806614,-110.986426,1
32.29392,-110.919674,1
32.426147,-110.987085,2
32.202751,-111.034293,2
32.27395,-110.770567,1
32.399464,-110.948316,2
32.304702,-110.927945,1
32.291142,-110.935308,2
31.62721,-111.050885,1
32.34605,-110.938543,1
32.326631,-110.89741,2
32.396369,-111.076231,2
32.262664,-110.814042,1
32.225597,-110.922711,1
32.216851,-110.92189,2
32.45467,-111.059549,3
32.457977,-110.984426,2
32.287712,-110.92873,2
32.292671,-110.945829,1
32.440173,-110.754285,1
32.449748,-111.024143,1
31.659168,-110.568195,1
32.315967,-110.843446,2
32.294623,-110.925273,2
32.276759,-110.82922,1
32.463554,-111.086252,2
32.382266,-111.018235,2
32.304499,-110.904335,1
32.318588,-110.95766,1
32.249229,-110.703342,1
32.34812,-110.943676,2
32.385289,-111.076675,1
32.325586,-111.093802,2
32.469025,-111.1006,4
32.255169,-111.075794,2
32.454045,-110.949152,2
32.214242,-111.041439,1
32.32479,-110.903274,2
32.388981,-110.946865,2
32.437908,-110.986552,2
32.307664,-110.852914,1
32.302191,-110.92765,2
32.231498,-110.940759,2
32.278621,-110.847877,1
32.333999,-110.953966,1
32.241059,-110.714722,3
32.392248,-111.025072,2
32.262884,-110.859527,2
32.33812,-111.126254,1
32.227288,-110.911968,1
32.385129,-111.020855,1
32.407753,-110.970313,1
32.438139,-110.7566,2
32.470843,-111.09506,4
31.791821,-110.709011,1
32.29558,-110.865044,1
32.40817,-110.965254,2
32.481265,-111.053886,2
32.331485,-110.959995,2
32.30818,-111.094945,1
31.603104,-110.923241,1
32.525489,-110.904486,1
31.859061,-110.964024,1
32.25191,-110.728897,1
32.34114,-110.924011,2
32.299011,-110.904642,1
32.406022,-110.970513,2
32.340916,-110.946836,2
32.318922,-110.937925,1
32.246239,-110.780909,1
32.269708,-110.727023,1
32.232097,-110.939796,3
32.288075,-111.120831,2
32.330131,-110.894912,2
32.461073,-110.960925,2
32.33017,-110.984369,1
32.399679,-110.944989,0
31.840061,-111.002544,1
32.290874,-110.925844,1
32.229771,-110.743676,2
32.253351,-110.794005,1
32.459614,-110.978468,2
32.312811,-110.954903,1
32.274257,-111.039738,1
31.660699,-111.235496,2
32.292156,-110.916615,2
32.311971,-110.852407,1
32.44599,-110.998048,2
32.332765,-110.876349,2
32.219343,-110.919774,1
32.328277,-110.860674,1
32.451048,-110.984875,1
32.360568,-111.026538,1
32.227275,-111.059859,2
32.353228,-110.945806,3
32.407569,-110.976918,2
32.31841,-110.900001,2
32.333345,-110.898425,2
32.547756,-110.860218,2
32.457233,-110.996431,2
32.425855,-110.987089,1
32.431269,-110.982905,1
32.429212,-110.988765,1
32.122867,-110.724664,1
32.308202,-111.104033,1
32.262833,-110.863978,1
32.468775,-111.106487,2
32.296348,-110.942604,2
32.343649,-110.940565,2
32.298054,-110.946563,2
32.333973,-110.940337,2
32.305981,-110.791469,2
32.327917,-110.977977,1
32.43379,-110.986996,1
32.312004,-110.955972,1
32.315137,-110.853343,1
32.442932,-110.964351,1
32.317692,-110.958677,2
32.134424,-110.589637,2
32.283493,-110.913684,2
32.349502,-110.947995,3
32.543028,-110.861144,2
32.459843,-111.086668,1
32.347495,-110.938822,2
32.469926,-110.963813,2
32.298167,-110.847719,1
32.275911,-110.713835,1
32.305963,-110.91621,2
31.636602,-111.049836,1
32.333211,-110.972546,1
32.320945,-110.837185,2
32.185389,-110.762345,1
32.293293,-110.910072,2
32.35815,-111.028255,1
32.263693,-110.877081,2
32.219797,-111.040022,2
32.348404,-110.937298,2
32.408645,-110.983055,1
32.338081,-110.947392,2
32.333236,-110.908872,2
32.299534,-110.843481,2
32.318702,-110.926412,2
32.325502,-110.838018,1
32.29673,-110.920702,2
32.394298,-110.974966,2
31.582936,-111.091642,1
32.434762,-111.053898,1
32.398966,-110.992446,2
32.283029,-110.840128,2
31.804847,-111.040979,2
32.347873,-110.94065,2
32.584389,-110.924793,1
32.299629,-110.881802,2
32.213763,-110.973883,2
32.244107,-110.941806,2
32.322462,-110.867433,2
32.406551,-110.986446,1
32.458872,-110.984323,2
32.531726,-110.872982,1
32.45966,-110.966415,2
32.304277,-110.924929,1
32.292825,-110.919893,2
32.296429,-110.905668,1
32.315092,-110.910926,2
32.293135,-110.851277,2
32.315779,-110.94957,1
32.302174,-110.955773,1
32.311535,-110.852218,1
32.35624,-111.029284,1
32.201797,-110.747902,1
32.298522,-110.916547,2
32.246721,-110.687571,1
32.167625,-110.760396,1
31.879267,-109.685284,1
32.329606,-110.885672,2
32.326403,-110.84452,2
32.448583,-111.03306,1
32.294519,-110.866252,1
31.86582,-110.96039,2
32.310889,-110.951913,1
32.289582,-110.895057,2
31.837066,-111.001859,1
32.399406,-111.025016,2
32.233658,-111.06079,1
32.324106,-110.879689,1
32.31977,-110.936836,2
32.302767,-110.853381,2
32.268583,-110.805738,1
32.300924,-111.093793,1
32.407459,-110.967634,2
31.594518,-111.04029,1
32.231368,-110.724116,1
31.555975,-110.905809,3
32.266686,-111.065946,4
32.324496,-110.874469,1
32.319837,-110.886434,1
32.309303,-111.092956,1
32.344265,-110.951181,2
32.300891,-110.812547,1
32.312089,-110.854404,1
32.32227,-110.906489,1
32.320048,-110.827678,1
32.31175,-110.919503,2
31.926042,-110.759007,2
32.297535,-110.941507,1
32.46474,-110.984807,2
31.846199,-111.007069,1
32.298723,-110.929179,2
32.318354,-110.960292,1
32.325722,-110.8453,2
32.418523,-111.053104,2
32.387369,-111.079729,1
32.340226,-110.947058,2
32.333109,-110.897762,2
32.286524,-110.79139,1
32.314349,-110.880842,2
32.296115,-110.827564,1
32.215874,-111.04071,2
32.226746,-110.92576,1
32.432167,-111.054725,1
32.252949,-110.850396,1
31.833354,-110.972945,1
32.220585,-110.924423,2
32.408208,-111.071266,2
32.259137,-110.849297,1
32.471097,-111.095814,3
32.29269,-110.847651,2
32.321064,-110.883924,1
31.848245,-110.963597,1
32.34908,-110.945973,3
32.33234,-110.907996,2
32.263928,-110.875848,2
32.09424,-110.672481,2
32.308473,-110.950833,1
32.301577,-110.900167,1
32.269381,-110.824225,1
32.384379,-110.945324,2
32.338045,-110.941977,2
32.347679,-110.951287,2
32.330635,-110.941693,1
32.399009,-110.984771,1
32.239385,-110.940446,1
32.480482,-111.047851,4
32.439237,-111.037442,2
32.318995,-110.906047,2
32.327907,-110.885186,3
32.247954,-110.693216,2
32.41404,-110.947398,1
32.252567,-110.796688,1
32.237363,-110.728386,1
32.222384,-110.922043,1
32.317884,-110.948028,1
32.467426,-111.086475,3
32.226699,-110.736595,2
32.296191,-110.936287,1
32.332343,-110.909507,2
32.252965,-110.760613,1
32.459123,-110.978365,2
32.43611,-111.026875,1
32.340956,-110.932555,2
32.471057,-110.96128,2
32.544628,-110.858866,2
32.306765,-110.864359,2
32.459144,-110.978364,2
32.436684,-110.979037,1
32.434134,-111.020383,0
31.655309,-110.542916,3
32.219681,-111.036785,1
32.296615,-110.922195,2
32.229396,-111.052077,2
32.437762,-110.984779,1
32.439354,-111.003714,1
32.257351,-110.852612,1
32.406577,-111.01751,1
32.467894,-110.964823,2
32.29327,-110.863923,2
32.207718,-111.033703,1
32.321393,-110.852536,2
32.30521,-110.788213,1
31.404965,-110.22764,1
32.456712,-110.978895,1
32.329365,-110.843429,2
32.463093,-111.062198,2
32.321795,-110.836218,2
32.338282,-110.910663,3
32.323689,-110.852358,3
32.427076,-110.98408,1
32.406646,-110.977268,2
32.442655,-110.96441,1
32.230383,-110.741686,1
32.580803,-110.925516,2
32.276865,-110.9042,1
32.247349,-110.715703,1
32.289147,-110.913485,2
32.541808,-110.873684,1
32.429704,-110.98944,2
32.320514,-110.904481,1
32.281433,-110.822382,2
32.333201,-110.971922,2
32.236348,-110.730013,1
32.350155,-110.960225,1
32.45575,-111.036573,2
32.586806,-110.918535,2
32.333759,-110.903193,1
32.328514,-110.838281,1
32.325057,-110.886447,2
32.299293,-110.736943,2
32.55071,-110.865557,2
32.342472,-110.919685,2
32.403253,-110.988674,2
32.263679,-110.884669,2
32.436369,-110.985427,1
31.58417,-111.299661,1
32.248348,-110.777913,1
32.099189,-110.667252,1
32.468527,-111.109386,1
32.2978,-110.865424,1
31.667384,-110.71029,1
32.430247,-110.981834,2
32.340116,-110.954762,1
32.253856,-110.81068,1
32.198514,-111.036202,1
32.460803,-110.974351,3
32.262718,-110.888518,2
32.080796,-110.6639,1
32.277288,-110.865813,1
32.480412,-111.050768,1
32.224656,-110.925805,1
32.218674,-110.987028,3
32.316274,-110.833363,2
32.309645,-110.917755,1
32.267086,-110.74948,1
32.305373,-110.953025,1
32.262655,-110.819807,1
32.325761,-110.873989,1
32.407169,-110.967538,2
32.324356,-110.858396,1
32.306773,-110.768984,1
32.322744,-110.874744,1
32.384134,-110.980835,1
32.231485,-110.94009,3
32.34433,-110.945082,2
32.291728,-110.930922,1
32.300162,-110.846231,1
32.273277,-110.765106,1
32.458646,-110.984941,1
32.372993,-110.982254,1
32.150912,-110.752982,4
32.398421,-110.990351,2
32.318603,-110.864263,2
31.835175,-110.970668,1
32.458534,-110.982538,2
32.408282,-110.966145,2
32.256107,-111.068684,1
32.329197,-110.889718,2
32.314073,-110.923425,2
32.304496,-110.787885,1
32.266001,-111.101607,2
32.437984,-110.977814,1
32.290576,-110.93386,2
32.459894,-110.980627,2
32.328108,-110.889886,2
32.343137,-110.939461,1
32.343176,-110.91839,2
32.338123,-111.126254,1
32.275961,-110.767496,1
32.302396,-110.890012,2
32.29364,-110.922752,1
32.285449,-111.117201,2
32.53483,-110.891135,1
32.31575,-110.826648,1
32.244079,-111.063893,1
32.394661,-111.060928,1
32.261654,-110.878069,2
32.252701,-111.066408,1
32.288643,-110.927323,1
32.435152,-110.985375,1
32.426997,-111.021887,1
32.462755,-110.984845,3
31.843519,-111.010821,1
32.332622,-110.933837,1
32.30399,-110.843645,1
32.295763,-110.938138,1
32.3359,-110.913917,2
32.46399,-111.077691,2
32.283406,-110.921685,2
32.431599,-111.027838,2
32.300928,-111.093793,1
32.303137,-110.928985,2
32.301718,-110.753141,1
32.324762,-110.862542,1
32.428686,-110.988063,1
32.27526,-110.812505,1
32.325249,-110.861891,2
32.21793,-110.922493,2
32.332164,-110.897513,1
32.406059,-110.962442,1
32.310544,-110.959963,1
31.846861,-111.00264,2
32.332692,-110.918268,2
31.619429,-111.069587,1
32.25883,-110.846009,2
32.322339,-110.853061,2
32.458323,-110.99217,2
32.404218,-110.987576,2
31.591976,-110.911751,1
32.330542,-110.877432,2
32.509721,-110.88366,4
32.279615,-110.837685,1
32.332155,-110.902762,1
32.472169,-111.094305,4
32.43454,-110.978818,1
32.304654,-111.0518,1
32.307464,-110.928844,2
32.29065,-110.891725,2
32.29088,-110.84449,1
32.301177,-110.935456,3
32.286579,-110.91087,2
32.24704,-110.777925,2
32.338704,-110.934931,2
32.4681,-111.11112,2
32.333043,-110.928785,2
32.329929,-110.842962,1
32.402046,-110.992858,1
32.537726,-110.862242,1
32.254519,-110.780278,1
32.292568,-110.81885,1
32.243851,-110.721892,1
32.304243,-110.925584,2
32.317722,-110.837046,2
32.456563,-110.994816,2
32.434222,-111.06957,2
32.227611,-110.744366,1
32.405701,-110.964334,2
32.263257,-110.870492,2
32.282663,-110.82228,2
32.406554,-110.968108,2
32.17519,-110.767163,1
32.09741,-110.681845,1
32.263208,-110.860122,2
32.553435,-110.860907,2
32.316671,-110.860331,1
32.314358,-110.93062,1
32.594392,-110.749443,1
32.300361,-110.84567,1
31.627536,-111.043984,1
32.323827,-110.858382,2
32.322255,-110.849721,2
32.444615,-110.753947,2
31.880472,-110.943269,1
32.275107,-110.842117,1
31.94961,-110.801606,1
32.21398,-111.036551,1
32.28454,-110.923416,2
32.311036,-110.869493,1
32.42524,-110.983957,2
32.299875,-110.84252,2
32.456955,-110.981562,1
32.331956,-110.954484,1
32.396577,-111.028639,2
32.462947,-111.102568,2
32.537643,-110.864591,1
32.316795,-110.854057,1
32.264696,-110.862139,1
32.302979,-110.853266,1
32.2598,-110.884459,2
32.461011,-111.060698,2
32.269046,-110.701425,2
32.323922,-110.871226,1
32.264011,-110.86202,1
32.260004,-110.954808,2
32.245176,-111.055855,1
32.457213,-110.984948,1
31.766757,-110.69091,1
31.623803,-111.046248,1
32.329358,-110.844064,4
32.255052,-110.850984,1
32.341374,-110.922724,2
32.320732,-110.859227,2
32.264024,-110.885123,2
32.275998,-110.821039,1
31.61953,-111.0734,1
32.305712,-110.903872,1
32.324159,-110.860977,1
32.460391,-111.089538,1
32.197769,-111.037016,1
32.33233,-110.91851,2
32.235121,-111.074671,2
32.303142,-110.734959,2
32.316637,-110.901164,2
32.288657,-110.916506,2
32.296657,-110.894095,2
32.296798,-110.866229,2
32.317466,-111.080499,1
32.216347,-110.964253,1
32.346882,-110.936049,1
32.305673,-111.102084,2
32.327256,-110.97805,1
32.385621,-111.083207,2
32.449452,-110.984937,2
32.326257,-110.881824,2
32.247608,-110.71173,1
32.275177,-110.879113,1
32.253934,-110.753931,2
32.217593,-111.042669,1
32.307409,-110.958261,1
32.282105,-110.822999,1
32.303051,-110.76026,2
32.343482,-110.929391,2
32.554477,-110.859043,2
32.311411,-110.917922,2
31.945523,-110.800121,1
32.585935,-110.921016,2
32.31425,-110.943604,1
32.315889,-110.898517,1
32.328407,-110.943641,1
32.419438,-111.024552,1
32.348912,-110.93866,2
32.283468,-110.919346,2
32.337931,-110.943732,3
32.218026,-111.042673,1
32.327211,-110.925522,2
32.253051,-110.850945,1
32.315266,-110.870445,1
32.338271,-110.910653,2
32.318449,-110.897553,2
32.285677,-110.911336,1
32.264271,-110.73602,1
32.429152,-110.979953,2
32.342394,-110.936117,1
32.444913,-110.985722,1
32.321185,-110.833959,2
32.230221,-110.933187,2
31.830974,-110.975396,1
32.469273,-111.1081,2
32.543627,-110.859498,2
31.594683,-111.040612,1
32.453418,-110.950624,1
32.313466,-110.891216,2
32.330275,-110.97129,1
32.529788,-110.897272,1
32.477691,-111.059711,2
32.319786,-110.864059,1
32.403148,-110.975759,1
32.321674,-110.888542,2
32.279138,-110.847113,1
32.466766,-110.961238,2
32.29085,-110.912026,2
32.322501,-110.869015,1
32.277245,-110.829243,1
32.340587,-110.920258,3
32.285283,-110.844564,1
32.335645,-110.935611,1
32.243699,-110.939446,3
31.934289,-110.99967,2
32.280437,-110.865939,1
31.632813,-111.053424,1
32.329557,-110.893404,2
32.472085,-111.097984,4
32.266454,-110.887241,2
32.407289,-110.964806,1
32.465403,-110.96146,2
32.314625,-110.83348,1
31.791324,-111.038888,1
32.268752,-111.077053,1
32.417093,-111.054993,2
32.314079,-110.839437,1
32.289702,-110.81094,2
32.27919,-110.837427,1
32.290759,-111.101708,2
31.87487,-110.932441,2
32.464579,-110.984403,2
32.331215,-110.882292,2
32.470309,-111.003536,2
32.317297,-110.825323,1
32.435209,-111.058884,1
32.26017,-110.725698,1
32.308898,-110.917927,2
32.321523,-110.940375,1
32.303221,-110.972922,1
32.466246,-110.961743,2
32.309736,-110.872091,2
32.333202,-110.971921,1
32.236956,-110.711113,1
32.459125,-110.972833,2
31.600674,-111.047281,2
32.251736,-111.065631,1
32.321646,-110.859501,1
32.292301,-110.912096,2
32.295361,-110.741956,1
32.303589,-110.755687,2
32.333016,-110.89443,1
32.311684,-110.955382,1
32.305228,-110.876467,1
32.548969,-110.857698,2
32.230921,-110.754778,1
32.308487,-110.929181,1
32.330134,-110.946141,1
32.260216,-110.778271,2
32.221871,-110.72839,2
32.32913,-110.980306,2
32.449451,-110.984937,2
32.124671,-110.61365,1
32.080137,-110.658009,1
32.294131,-110.910635,2
32.39685,-110.98683,2
32.326498,-110.93274,1
32.247492,-110.779332,1
32.438031,-110.977205,2
32.434544,-110.984174,1
32.321001,-110.828635,2
32.389173,-111.019853,2
32.285207,-110.929406,1
32.407991,-111.030721,1
32.313133,-110.921821,2
32.39584,-110.969332,2
32.314103,-110.869859,2
32.275222,-110.864806,1
32.311504,-110.853376,2
32.270072,-110.713003,2
32.323887,-111.093093,1
32.296951,-110.754231,1
32.461126,-110.987649,4
32.337956,-110.943125,2
32.312516,-110.954305,2
32.224007,-110.921924,1
32.429541,-110.989934,2
32.297893,-110.925262,2
32.320175,-110.909225,2
31.611187,-110.738728,1
32.50968,-110.199995,2
32.290255,-110.818209,2
32.300863,-110.908893,1
32.410392,-111.026594,2
32.22215,-111.037011,2
32.296537,-110.942543,2
32.225806,-111.070641,2
32.258721,-110.859265,2
32.313543,-110.954881,1
32.300589,-110.909892,1
32.264812,-110.770119,1
32.276223,-110.829124,1
32.215519,-110.921423,2
32.29909,-110.764689,2
32.466227,-110.960951,1
32.322179,-110.86914,2
32.23463,-110.936021,1
32.311071,-110.864169,2
32.307065,-110.944388,1
32.304076,-110.926501,1
32.285645,-110.856897,1
32.348405,-110.950004,2
32.320718,-110.859218,2
32.290608,-110.929143,1
32.236412,-110.717252,1
32.295865,-110.78708,1
32.462364,-110.969086,3
32.431904,-110.983016,2
32.44516,-110.996287,2
32.318489,-110.83059,1
32.248973,-110.728096,1
32.384718,-110.975915,1
32.549506,-110.861442,2
32.326273,-110.837584,2
32.225752,-110.926325,1
32.584574,-110.923709,2
32.324997,-110.90238,1
32.432778,-111.072244,2
32.446174,-111.03161,2
31.870977,-110.937896,2
32.231304,-110.960652,2
32.23334,-110.739074,1
32.457059,-111.056522,2
32.404905,-110.964501,1
32.308269,-110.920469,2
32.319156,-110.900124,2
32.460746,-110.989999,3
32.101086,-110.670523,1
32.316434,-110.899264,2
32.285927,-110.895431,1
32.43562,-111.005962,2
32.099196,-110.67088,1
32.296197,-110.917606,2
32.257616,-110.734295,1
32.292901,-110.904749,1
32.296435,-110.864873,1
32.333052,-110.937782,1
31.636207,-111.051431,1
32.324816,-110.832822,2
32.430286,-111.076222,1
32.297818,-110.956184,1
32.549264,-110.856975,2
32.520795,-110.900235,2
32.302582,-110.737508,2
31.627107,-111.050837,1
32.304812,-110.914293,3
32.543025,-110.8575,2
32.340862,-110.940455,2
32.263976,-110.819112,1
32.446939,-110.985314,1
32.533425,-110.870953,1
32.324523,-110.861483,2
32.331452,-110.874677,1
32.325369,-110.926298,1
32.258101,-110.857814,1
32.321818,-110.864795,2
32.381802,-111.014674,2
31.841975,-111.001762,2
32.321252,-110.902589,2
32.460571,-110.969466,1
32.285808,-110.915024,1
32.329518,-110.865475,2
32.312666,-110.937129,1
32.271099,-110.702877,1
32.434775,-110.976939,1
32.212772,-110.739167,1
32.309545,-110.92658,2
31.835595,-111.00419,1
31.838947,-111.005401,1
32.24893,-110.698687,1
32.310096,-111.089679,2
32.314731,-110.91102,2
32.262237,-110.732112,1
32.323825,-110.860305,3
32.383992,-111.019835,1
32.468716,-111.094521,3
32.305681,-110.952421,1
31.676045,-110.680293,3
32.272886,-110.878276,1
32.226632,-110.9212,1
32.216558,-111.043625,2
32.250576,-110.728669,1
32.468434,-110.963251,2
31.645194,-110.715834,2
32.452143,-111.081332,2
32.265255,-110.731248,1
32.43779,-110.998232,1
32.458392,-111.093432,2
32.457639,-111.009738,2
32.316454,-110.878981,1
32.32585,-110.90554,2
32.266284,-110.715354,2
32.416775,-110.943695,2
32.239947,-110.938424,1
32.291784,-110.934568,2
32.245465,-111.101207,1
32.323796,-110.878834,3
32.426872,-110.981142,2
32.431258,-110.983838,2
32.242314,-110.713188,2
32.340304,-110.926276,2
32.26621,-110.765907,1
32.266556,-110.72555,2
32.329955,-110.897185,1
32.327368,-110.868612,1
32.279871,-111.102065,1
32.29979,-110.919131,2
32.263461,-110.737988,1
31.703352,-110.63647,2
32.290064,-110.781055,1
32.465221,-111.077999,3
32.255904,-110.795772,1
32.224434,-110.920425,1
32.310819,-110.950395,1
32.411168,-111.028172,1
32.304809,-110.845029,2
32.153709,-110.765575,1
32.312222,-110.90985,2
32.330629,-110.96007,2
32.416173,-110.946796,1
32.320424,-110.829454,2
32.26624,-110.751877,1
32.323772,-110.876151,1
32.584376,-110.92851,1
32.331511,-110.904245,1
32.401662,-110.943934,2
32.469427,-111.087998,2
32.580515,-110.927597,2
32.468092,-111.11049,2
32.292889,-110.914421,2
32.22851,-110.934923,2
32.34199,-110.943776,2
32.248343,-110.700829,2
32.263486,-110.88773,2
32.256951,-111.052982,1
32.27321,-111.102999,2
32.46837,-110.993613,1
32.332501,-110.868335,1
32.392369,-111.018456,1
32.424852,-110.98524,1
32.307457,-110.77578,3
32.305967,-110.766165,1
32.43651,-111.000608,1
32.394952,-110.966782,2
32.198482,-111.082659,1
32.468078,-111.003401,3
32.328485,-110.858633,1
32.267038,-110.719149,2
32.461453,-110.967584,2
32.308684,-110.791508,2
32.332054,-110.872122,1
32.339695,-110.936325,2
32.317626,-110.860128,1
32.433287,-110.992071,2
32.098619,-110.670918,1
32.302371,-110.908822,2
32.530875,-110.857076,2
32.289969,-110.853531,2
32.461357,-111.091895,2
32.234437,-110.853965,1
32.329512,-111.104782,2
32.298516,-110.876409,2
32.57944,-110.926011,2
32.539699,-110.860551,2
32.250303,-110.751144,1
32.317116,-110.843613,2
32.430109,-110.985732,1
32.345889,-110.945522,2
32.327803,-110.866212,2
32.202759,-110.746628,1
32.322273,-110.906489,1
32.319076,-110.883863,2
32.24456,-110.720212,1
32.340649,-110.936805,2
32.33261,-110.901793,1
32.459061,-111.092358,1
32.265265,-110.731259,1
32.426865,-110.991336,1
32.303983,-110.844413,2
32.402064,-110.943509,2
32.298975,-110.832565,1
32.230179,-110.942252,3
32.2723,-110.86253,1
32.469205,-111.001545,3
32.172224,-110.76621,1
32.27837,-110.781715,1
