MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,fireplaces,HOA,floor_covering_luxury,floor_covering_standard,kitchen_features_luxury,kitchen_features_standard,price_per_ft,price_per_bed_room,bathrooms_per_bedroom,geometry,STATEFP,PLACEFP,PLACENS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,PCICBSA,PCINECTA,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
21227776,600000.0,85637,-110.64,31.66,57.84,6491,1976,5,4,4401.0,2.0,3,58.0,0,1,0,1,136.332651670075,120000.0,0.8,"POLYGON ((-110.667493 31.763265, -110.66749348152733 31.763255198285968, -110.66749492147196 31.763245490967797, -110.66749730596642 31.763235971532275, -110.66750061204675 31.763226731656765, -110.66750480787356 31.763217860326318, -110.66750985303877 31.7632094429767, -110.66751569895466 31.763201560671583, -110.66752228932188 31.76319428932188, -110.66752956067158 31.763187698954663, -110.6675374429767 31.76318185303877, -110.66754586032631 31.763176807873567, -110.66755473165676 31.76317261204675, -110.66756397153227 31.76316930596643, -110.6675734909678 31.76316692147196, -110.66758319828597 31.763165481527334, -110.667593 31.763165, -110.66760280171403 31.763165481527334, -110.6676125090322 31.76316692147196, -110.66762202846772 31.76316930596643, -110.66763126834323 31.76317261204675, -110.66764013967368 31.763176807873567, -110.6676485570233 31.76318185303877, -110.66765643932841 31.763187698954663, -110.66766371067811 31.76319428932188, -110.66767030104533 31.763201560671583, -110.66767614696123 31.7632094429767, -110.66768119212644 31.763217860326318, -110.66768538795324 31.763226731656765, -110.66768869403357 31.763235971532275, -110.66769107852804 31.763245490967797, -110.66769251847266 31.763255198285968, -110.667693 31.763265, -110.66769251847266 31.763274801714033, -110.66769107852804 31.763284509032204, -110.66768869403357 31.763294028467726, -110.66768538795324 31.763303268343236, -110.66768119212644 31.763312139673683, -110.66767614696123 31.763320557023302, -110.66767030104533 31.76332843932842, -110.66766371067811 31.76333571067812, -110.66765643932841 31.763342301045338, -110.6676485570233 31.76334814696123, -110.66764013967368 31.763353192126434, -110.66763126834323 31.763357387953253, -110.66762202846772 31.763360694033572, -110.6676125090322 31.76336307852804, -110.66760280171403 31.763364518472667, -110.667593 31.763365, -110.66758319828597 31.763364518472667, -110.6675734909678 31.76336307852804, -110.66756397153227 31.763360694033572, -110.66755473165676 31.763357387953253, -110.66754586032631 31.763353192126434, -110.6675374429767 31.76334814696123, -110.66752956067158 31.763342301045338, -110.66752228932188 31.76333571067812, -110.66751569895466 31.76332843932842, -110.66750985303877 31.763320557023302, -110.66750480787356 31.763312139673683, -110.66750061204675 31.763303268343236, -110.66749730596642 31.763294028467726, -110.66749492147196 31.763284509032204, -110.66749348152733 31.763274801714033, -110.667493 31.763265))",,,,,Not Found,,,,,,,,,,,
21702682,670000.0,85730,-110.78,31.95,3.21,5748,1995,3,4,2984.0,4.0,4,0.0,0,1,0,1,224.53083109919567,223333.3333333333,1.3333333333333333,"POLYGON ((-110.75439999999999 32.191308, -110.75440048152733 32.19129819828596, -110.75440192147195 32.1912884909678, -110.75440430596642 32.19127897153228, -110.75440761204675 32.19126973165676, -110.75441180787355 32.19126086032632, -110.75441685303876 32.1912524429767, -110.75442269895466 32.191244560671585, -110.75442928932188 32.19123728932188, -110.75443656067158 32.19123069895466, -110.75444444297669 32.19122485303877, -110.75445286032631 32.191219807873566, -110.75446173165676 32.19121561204675, -110.75447097153227 32.191212305966424, -110.7544804909678 32.19120992147196, -110.75449019828596 32.19120848152733, -110.7545 32.191207999999996, -110.75450980171402 32.19120848152733, -110.75451950903219 32.19120992147196, -110.75452902846772 32.191212305966424, -110.75453826834323 32.19121561204675, -110.75454713967368 32.191219807873566, -110.7545555570233 32.19122485303877, -110.75456343932841 32.19123069895466, -110.75457071067811 32.19123728932188, -110.75457730104533 32.191244560671585, -110.75458314696122 32.1912524429767, -110.75458819212643 32.19126086032632, -110.75459238795324 32.19126973165676, -110.75459569403357 32.19127897153228, -110.75459807852803 32.1912884909678, -110.75459951847266 32.19129819828596, -110.7546 32.191308, -110.75459951847266 32.191317801714035, -110.75459807852803 32.1913275090322, -110.75459569403357 32.19133702846772, -110.75459238795324 32.19134626834324, -110.75458819212643 32.19135513967368, -110.75458314696122 32.1913635570233, -110.75457730104533 32.191371439328414, -110.75457071067811 32.191378710678116, -110.75456343932841 32.19138530104534, -110.7545555570233 32.19139114696123, -110.75454713967368 32.19139619212643, -110.75453826834323 32.19140038795325, -110.75452902846772 32.191403694033575, -110.75451950903219 32.19140607852804, -110.75450980171402 32.191407518472666, -110.7545 32.191408, -110.75449019828596 32.191407518472666, -110.7544804909678 32.19140607852804, -110.75447097153227 32.191403694033575, -110.75446173165676 32.19140038795325, -110.75445286032631 32.19139619212643, -110.75444444297669 32.19139114696123, -110.75443656067158 32.19138530104534, -110.75442928932188 32.191378710678116, -110.75442269895466 32.191371439328414, -110.75441685303876 32.1913635570233, -110.75441180787355 32.19135513967368, -110.75440761204675 32.19134626834324, -110.75440430596642 32.19133702846772, -110.75440192147195 32.1913275090322, -110.75440048152733 32.191317801714035, -110.75439999999999 32.191308))",,,,,Not Found,,,,,,,,,,,
21812567,680000.0,85730,-110.78,31.95,3.34,5854,2002,4,3,3402.0,3.0,1,0.0,0,1,0,1,199.88242210464432,170000.0,0.75,"POLYGON ((-110.745516 32.167367, -110.74551648152733 32.16735719828596, -110.74551792147196 32.1673474909678, -110.74552030596642 32.16733797153228, -110.74552361204675 32.16732873165676, -110.74552780787356 32.167319860326316, -110.74553285303877 32.1673114429767, -110.74553869895466 32.167303560671584, -110.74554528932188 32.16729628932188, -110.74555256067158 32.16728969895466, -110.7455604429767 32.16728385303877, -110.74556886032632 32.167278807873565, -110.74557773165677 32.16727461204675, -110.74558697153228 32.16727130596642, -110.7455964909678 32.16726892147196, -110.74560619828597 32.16726748152733, -110.745616 32.167266999999995, -110.74562580171403 32.16726748152733, -110.7456355090322 32.16726892147196, -110.74564502846772 32.16727130596642, -110.74565426834323 32.16727461204675, -110.74566313967368 32.167278807873565, -110.7456715570233 32.16728385303877, -110.74567943932841 32.16728969895466, -110.74568671067811 32.16729628932188, -110.74569330104534 32.167303560671584, -110.74569914696123 32.1673114429767, -110.74570419212644 32.167319860326316, -110.74570838795324 32.16732873165676, -110.74571169403357 32.16733797153228, -110.74571407852804 32.1673474909678, -110.74571551847266 32.16735719828596, -110.745716 32.167367, -110.74571551847266 32.167376801714035, -110.74571407852804 32.1673865090322, -110.74571169403357 32.16739602846772, -110.74570838795324 32.16740526834324, -110.74570419212644 32.16741413967368, -110.74569914696123 32.1674225570233, -110.74569330104534 32.16743043932841, -110.74568671067811 32.167437710678115, -110.74567943932841 32.167444301045336, -110.7456715570233 32.16745014696123, -110.74566313967368 32.16745519212643, -110.74565426834323 32.16745938795325, -110.74564502846772 32.167462694033574, -110.7456355090322 32.16746507852804, -110.74562580171403 32.167466518472665, -110.745616 32.167467, -110.74560619828597 32.167466518472665, -110.7455964909678 32.16746507852804, -110.74558697153228 32.167462694033574, -110.74557773165677 32.16745938795325, -110.74556886032632 32.16745519212643, -110.7455604429767 32.16745014696123, -110.74555256067158 32.167444301045336, -110.74554528932188 32.167437710678115, -110.74553869895466 32.16743043932841, -110.74553285303877 32.1674225570233, -110.74552780787356 32.16741413967368, -110.74552361204675 32.16740526834324, -110.74552030596642 32.16739602846772, -110.74551792147196 32.1673865090322, -110.74551648152733 32.167376801714035, -110.745516 32.167367))",,,,,Not Found,,,,,,,,,,,
21912879,645000.0,85743,-110.78,31.95,3.4,7274,2002,3,3,3582.0,3.0,2,0.0,0,1,1,0,180.0670016750419,215000.0,1.0,"POLYGON ((-111.10472299999999 32.307868, -111.10472348152733 32.30785819828596, -111.10472492147196 32.3078484909678, -111.10472730596642 32.30783897153228, -111.10473061204675 32.30782973165676, -111.10473480787356 32.307820860326316, -111.10473985303877 32.3078124429767, -111.10474569895466 32.307804560671585, -111.10475228932188 32.30779728932188, -111.10475956067158 32.30779069895466, -111.1047674429767 32.30778485303877, -111.10477586032631 32.307779807873565, -111.10478473165676 32.30777561204675, -111.10479397153227 32.307772305966424, -111.1048034909678 32.30776992147196, -111.10481319828597 32.30776848152733, -111.104823 32.307767999999996, -111.10483280171402 32.30776848152733, -111.1048425090322 32.30776992147196, -111.10485202846772 32.307772305966424, -111.10486126834323 32.30777561204675, -111.10487013967368 32.307779807873565, -111.1048785570233 32.30778485303877, -111.10488643932841 32.30779069895466, -111.10489371067811 32.30779728932188, -111.10490030104533 32.307804560671585, -111.10490614696123 32.3078124429767, -111.10491119212644 32.307820860326316, -111.10491538795324 32.30782973165676, -111.10491869403357 32.30783897153228, -111.10492107852804 32.3078484909678, -111.10492251847266 32.30785819828596, -111.104923 32.307868, -111.10492251847266 32.307877801714035, -111.10492107852804 32.3078875090322, -111.10491869403357 32.30789702846772, -111.10491538795324 32.30790626834324, -111.10491119212644 32.30791513967368, -111.10490614696123 32.3079235570233, -111.10490030104533 32.307931439328414, -111.10489371067811 32.307938710678116, -111.10488643932841 32.307945301045336, -111.1048785570233 32.30795114696123, -111.10487013967368 32.30795619212643, -111.10486126834323 32.30796038795325, -111.10485202846772 32.307963694033575, -111.1048425090322 32.30796607852804, -111.10483280171402 32.307967518472665, -111.104823 32.307968, -111.10481319828597 32.307967518472665, -111.1048034909678 32.30796607852804, -111.10479397153227 32.307963694033575, -111.10478473165676 32.30796038795325, -111.10477586032631 32.30795619212643, -111.1047674429767 32.30795114696123, -111.10475956067158 32.307945301045336, -111.10475228932188 32.307938710678116, -111.10474569895466 32.307931439328414, -111.10473985303877 32.3079235570233, -111.10473480787356 32.30791513967368, -111.10473061204675 32.30790626834324, -111.10472730596642 32.30789702846772, -111.10472492147196 32.3078875090322, -111.10472348152733 32.307877801714035, -111.10472299999999 32.307868))",,,,,Not Found,,,,,,,,,,,
21601810,625000.0,85637,-110.64,31.66,57.05,4686,2003,4,3,2864.0,2.0,1,150.0,0,1,0,1,218.22625698324023,156250.0,0.75,"POLYGON ((-110.715734 31.645194, -110.71573448152733 31.645184198285968, -110.71573592147196 31.645174490967797, -110.71573830596643 31.645164971532274, -110.71574161204676 31.645155731656764, -110.71574580787356 31.645146860326317, -110.71575085303877 31.645138442976698, -110.71575669895466 31.645130560671582, -110.71576328932188 31.64512328932188, -110.71577056067159 31.645116698954663, -110.7157784429767 31.64511085303877, -110.71578686032632 31.645105807873566, -110.71579573165677 31.645101612046748, -110.71580497153228 31.645098305966428, -110.7158144909678 31.64509592147196, -110.71582419828597 31.645094481527334, -110.715834 31.645094, -110.71584380171403 31.645094481527334, -110.7158535090322 31.64509592147196, -110.71586302846772 31.645098305966428, -110.71587226834323 31.645101612046748, -110.71588113967368 31.645105807873566, -110.7158895570233 31.64511085303877, -110.71589743932842 31.645116698954663, -110.71590471067812 31.64512328932188, -110.71591130104534 31.645130560671582, -110.71591714696123 31.645138442976698, -110.71592219212644 31.645146860326317, -110.71592638795325 31.645155731656764, -110.71592969403358 31.645164971532274, -110.71593207852804 31.645174490967797, -110.71593351847267 31.645184198285968, -110.715934 31.645194, -110.71593351847267 31.645203801714032, -110.71593207852804 31.645213509032203, -110.71592969403358 31.645223028467726, -110.71592638795325 31.645232268343236, -110.71592219212644 31.645241139673683, -110.71591714696123 31.645249557023302, -110.71591130104534 31.645257439328418, -110.71590471067812 31.64526471067812, -110.71589743932842 31.645271301045337, -110.7158895570233 31.64527714696123, -110.71588113967368 31.645282192126434, -110.71587226834323 31.645286387953252, -110.71586302846772 31.645289694033572, -110.7158535090322 31.64529207852804, -110.71584380171403 31.645293518472666, -110.715834 31.645294, -110.71582419828597 31.645293518472666, -110.7158144909678 31.64529207852804, -110.71580497153228 31.645289694033572, -110.71579573165677 31.645286387953252, -110.71578686032632 31.645282192126434, -110.7157784429767 31.64527714696123, -110.71577056067159 31.645271301045337, -110.71576328932188 31.64526471067812, -110.71575669895466 31.645257439328418, -110.71575085303877 31.645249557023302, -110.71574580787356 31.645241139673683, -110.71574161204676 31.645232268343236, -110.71573830596643 31.645223028467726, -110.71573592147196 31.645213509032203, -110.71573448152733 31.645203801714032, -110.715734 31.645194))",,,,,Not Found,,,,,,,,,,,
21630845,650000.0,85742,-110.78,31.95,4.26,6713,2005,3,3,3380.0,3.0,1,116.0,0,1,0,1,192.30769230769232,216666.66666666663,1.0,"POLYGON ((-111.039185 32.440863, -111.03918548152734 32.440853198285964, -111.03918692147197 32.4408434909678, -111.03918930596643 32.44083397153228, -111.03919261204676 32.44082473165676, -111.03919680787357 32.44081586032632, -111.03920185303878 32.4408074429767, -111.03920769895467 32.440799560671586, -111.03921428932189 32.440792289321884, -111.03922156067159 32.44078569895466, -111.0392294429767 32.44077985303877, -111.03923786032632 32.44077480787357, -111.03924673165677 32.44077061204675, -111.03925597153228 32.440767305966425, -111.03926549096781 32.44076492147196, -111.03927519828598 32.440763481527334, -111.039285 32.440763, -111.03929480171404 32.440763481527334, -111.0393045090322 32.44076492147196, -111.03931402846773 32.440767305966425, -111.03932326834324 32.44077061204675, -111.03933213967369 32.44077480787357, -111.03934055702331 32.44077985303877, -111.03934843932842 32.44078569895466, -111.03935571067812 32.440792289321884, -111.03936230104534 32.440799560671586, -111.03936814696124 32.4408074429767, -111.03937319212645 32.44081586032632, -111.03937738795325 32.44082473165676, -111.03938069403358 32.44083397153228, -111.03938307852805 32.4408434909678, -111.03938451847267 32.440853198285964, -111.03938500000001 32.440863, -111.03938451847267 32.440872801714036, -111.03938307852805 32.4408825090322, -111.03938069403358 32.44089202846772, -111.03937738795325 32.44090126834324, -111.03937319212645 32.44091013967368, -111.03936814696124 32.4409185570233, -111.03936230104534 32.440926439328415, -111.03935571067812 32.44093371067812, -111.03934843932842 32.44094030104534, -111.03934055702331 32.44094614696123, -111.03933213967369 32.440951192126434, -111.03932326834324 32.44095538795325, -111.03931402846773 32.440958694033576, -111.0393045090322 32.44096107852804, -111.03929480171404 32.440962518472666, -111.039285 32.440963, -111.03927519828598 32.440962518472666, -111.03926549096781 32.44096107852804, -111.03925597153228 32.440958694033576, -111.03924673165677 32.44095538795325, -111.03923786032632 32.440951192126434, -111.0392294429767 32.44094614696123, -111.03922156067159 32.44094030104534, -111.03921428932189 32.44093371067812, -111.03920769895467 32.440926439328415, -111.03920185303878 32.4409185570233, -111.03919680787357 32.44091013967368, -111.03919261204676 32.44090126834324, -111.03918930596643 32.44089202846772, -111.03918692147197 32.4408825090322, -111.03918548152734 32.440872801714036, -111.039185 32.440863))",,,,,Not Found,,,,,,,,,,,
21112194,596550.0,85637,-110.64,31.66,104.8,9512,1971,6,6,4656.0,0.0,3,83.0,0,1,0,1,128.125,99425.0,1.0,"POLYGON ((-110.746568 31.62548, -110.74656848152733 31.625470198285967, -110.74656992147196 31.625460490967797, -110.74657230596642 31.625450971532274, -110.74657561204675 31.625441731656764, -110.74657980787356 31.625432860326317, -110.74658485303877 31.625424442976698, -110.74659069895466 31.62541656067158, -110.74659728932188 31.62540928932188, -110.74660456067159 31.625402698954662, -110.7466124429767 31.62539685303877, -110.74662086032632 31.625391807873566, -110.74662973165677 31.625387612046747, -110.74663897153228 31.625384305966428, -110.7466484909678 31.62538192147196, -110.74665819828597 31.625380481527333, -110.746668 31.62538, -110.74667780171403 31.625380481527333, -110.7466875090322 31.62538192147196, -110.74669702846772 31.625384305966428, -110.74670626834323 31.625387612046747, -110.74671513967368 31.625391807873566, -110.7467235570233 31.62539685303877, -110.74673143932841 31.625402698954662, -110.74673871067812 31.62540928932188, -110.74674530104534 31.62541656067158, -110.74675114696123 31.625424442976698, -110.74675619212644 31.625432860326317, -110.74676038795324 31.625441731656764, -110.74676369403358 31.625450971532274, -110.74676607852804 31.625460490967797, -110.74676751847267 31.625470198285967, -110.746768 31.62548, -110.74676751847267 31.625489801714032, -110.74676607852804 31.625499509032203, -110.74676369403358 31.625509028467725, -110.74676038795324 31.625518268343235, -110.74675619212644 31.625527139673682, -110.74675114696123 31.6255355570233, -110.74674530104534 31.625543439328418, -110.74673871067812 31.62555071067812, -110.74673143932841 31.625557301045337, -110.7467235570233 31.62556314696123, -110.74671513967368 31.625568192126433, -110.74670626834323 31.62557238795325, -110.74669702846772 31.62557569403357, -110.7466875090322 31.62557807852804, -110.74667780171403 31.625579518472666, -110.746668 31.62558, -110.74665819828597 31.625579518472666, -110.7466484909678 31.62557807852804, -110.74663897153228 31.62557569403357, -110.74662973165677 31.62557238795325, -110.74662086032632 31.625568192126433, -110.7466124429767 31.62556314696123, -110.74660456067159 31.625557301045337, -110.74659728932188 31.62555071067812, -110.74659069895466 31.625543439328418, -110.74658485303877 31.6255355570233, -110.74657980787356 31.625527139673682, -110.74657561204675 31.625518268343235, -110.74657230596642 31.625509028467725, -110.74656992147196 31.625499509032203, -110.74656848152733 31.625489801714032, -110.746568 31.62548))",,,,,Not Found,,,,,,,,,,,
21204889,595000.0,85646,-111.06,31.61,36.01,3231,2006,3,3,2521.0,0.0,2,188.0,1,0,0,1,236.0174533915113,198333.3333333333,1.0,"POLYGON ((-110.950484 31.553372, -110.95048448152734 31.553362198285967, -110.95048592147197 31.553352490967796, -110.95048830596643 31.553342971532274, -110.95049161204676 31.553333731656764, -110.95049580787357 31.553324860326317, -110.95050085303878 31.553316442976698, -110.95050669895467 31.55330856067158, -110.95051328932189 31.55330128932188, -110.95052056067159 31.553294698954662, -110.9505284429767 31.55328885303877, -110.95053686032632 31.553283807873566, -110.95054573165677 31.553279612046747, -110.95055497153228 31.553276305966428, -110.9505644909678 31.55327392147196, -110.95057419828598 31.553272481527333, -110.950584 31.553272, -110.95059380171404 31.553272481527333, -110.9506035090322 31.55327392147196, -110.95061302846773 31.553276305966428, -110.95062226834324 31.553279612046747, -110.95063113967369 31.553283807873566, -110.95063955702331 31.55328885303877, -110.95064743932842 31.553294698954662, -110.95065471067812 31.55330128932188, -110.95066130104534 31.55330856067158, -110.95066714696124 31.553316442976698, -110.95067219212645 31.553324860326317, -110.95067638795325 31.553333731656764, -110.95067969403358 31.553342971532274, -110.95068207852805 31.553352490967796, -110.95068351847267 31.553362198285967, -110.95068400000001 31.553372, -110.95068351847267 31.553381801714032, -110.95068207852805 31.553391509032203, -110.95067969403358 31.553401028467725, -110.95067638795325 31.553410268343235, -110.95067219212645 31.553419139673682, -110.95066714696124 31.5534275570233, -110.95066130104534 31.553435439328418, -110.95065471067812 31.55344271067812, -110.95064743932842 31.553449301045337, -110.95063955702331 31.55345514696123, -110.95063113967369 31.553460192126433, -110.95062226834324 31.55346438795325, -110.95061302846773 31.55346769403357, -110.9506035090322 31.55347007852804, -110.95059380171404 31.553471518472666, -110.950584 31.553472, -110.95057419828598 31.553471518472666, -110.9505644909678 31.55347007852804, -110.95055497153228 31.55346769403357, -110.95054573165677 31.55346438795325, -110.95053686032632 31.553460192126433, -110.9505284429767 31.55345514696123, -110.95052056067159 31.553449301045337, -110.95051328932189 31.55344271067812, -110.95050669895467 31.553435439328418, -110.95050085303878 31.5534275570233, -110.95049580787357 31.553419139673682, -110.95049161204676 31.553410268343235, -110.95048830596643 31.553401028467725, -110.95048592147197 31.553391509032203, -110.95048448152734 31.553381801714032, -110.950484 31.553372))",,,,,Not Found,,,,,,,,,,,
21041486,625000.0,85630,-111.79,33.14,36.5,5091,2000,4,3,3596.0,2.0,4,33.0,0,1,0,1,173.80422691879866,156250.0,0.75,"POLYGON ((-110.14472599999999 31.878301, -110.14472648152733 31.878291198285968, -110.14472792147195 31.878281490967797, -110.14473030596642 31.878271971532275, -110.14473361204675 31.878262731656765, -110.14473780787355 31.878253860326318, -110.14474285303876 31.8782454429767, -110.14474869895466 31.878237560671582, -110.14475528932188 31.87823028932188, -110.14476256067158 31.878223698954663, -110.1447704429767 31.87821785303877, -110.14477886032631 31.878212807873567, -110.14478773165676 31.87820861204675, -110.14479697153227 31.87820530596643, -110.1448064909678 31.87820292147196, -110.14481619828597 31.878201481527334, -110.144826 31.878201, -110.14483580171402 31.878201481527334, -110.1448455090322 31.87820292147196, -110.14485502846772 31.87820530596643, -110.14486426834323 31.87820861204675, -110.14487313967368 31.878212807873567, -110.1448815570233 31.87821785303877, -110.14488943932841 31.878223698954663, -110.14489671067811 31.87823028932188, -110.14490330104533 31.878237560671582, -110.14490914696123 31.8782454429767, -110.14491419212644 31.878253860326318, -110.14491838795324 31.878262731656765, -110.14492169403357 31.878271971532275, -110.14492407852804 31.878281490967797, -110.14492551847266 31.878291198285968, -110.144926 31.878301, -110.14492551847266 31.878310801714033, -110.14492407852804 31.878320509032203, -110.14492169403357 31.878330028467726, -110.14491838795324 31.878339268343236, -110.14491419212644 31.878348139673683, -110.14490914696123 31.878356557023302, -110.14490330104533 31.87836443932842, -110.14489671067811 31.87837171067812, -110.14488943932841 31.878378301045338, -110.1448815570233 31.87838414696123, -110.14487313967368 31.878389192126434, -110.14486426834323 31.878393387953253, -110.14485502846772 31.878396694033572, -110.1448455090322 31.87839907852804, -110.14483580171402 31.878400518472667, -110.144826 31.878401, -110.14481619828597 31.878400518472667, -110.1448064909678 31.87839907852804, -110.14479697153227 31.878396694033572, -110.14478773165676 31.878393387953253, -110.14477886032631 31.878389192126434, -110.1447704429767 31.87838414696123, -110.14476256067158 31.878378301045338, -110.14475528932188 31.87837171067812, -110.14474869895466 31.87836443932842, -110.14474285303876 31.878356557023302, -110.14473780787355 31.878348139673683, -110.14473361204675 31.878339268343236, -110.14473030596642 31.878330028467726, -110.14472792147195 31.878320509032203, -110.14472648152733 31.878310801714033, -110.14472599999999 31.878301))",,,,,Not Found,,,,,,,,,,,
21725275,655000.0,85742,-110.78,31.95,4.01,5715,2015,4,4,3401.0,3.0,1,0.0,0,1,1,0,192.5904145839459,163750.0,1.0,"POLYGON ((-111.058499 32.396521, -111.05849948152733 32.396511198285964, -111.05850092147196 32.3965014909678, -111.05850330596643 32.39649197153228, -111.05850661204676 32.39648273165676, -111.05851080787356 32.39647386032632, -111.05851585303877 32.3964654429767, -111.05852169895466 32.396457560671585, -111.05852828932188 32.39645028932188, -111.05853556067159 32.39644369895466, -111.0585434429767 32.39643785303877, -111.05855186032632 32.396432807873566, -111.05856073165677 32.39642861204675, -111.05856997153228 32.396425305966424, -111.0585794909678 32.39642292147196, -111.05858919828597 32.396421481527334, -111.058599 32.396421, -111.05860880171403 32.396421481527334, -111.0586185090322 32.39642292147196, -111.05862802846772 32.396425305966424, -111.05863726834323 32.39642861204675, -111.05864613967368 32.396432807873566, -111.0586545570233 32.39643785303877, -111.05866243932842 32.39644369895466, -111.05866971067812 32.39645028932188, -111.05867630104534 32.396457560671585, -111.05868214696123 32.3964654429767, -111.05868719212644 32.39647386032632, -111.05869138795325 32.39648273165676, -111.05869469403358 32.39649197153228, -111.05869707852804 32.3965014909678, -111.05869851847267 32.396511198285964, -111.058699 32.396521, -111.05869851847267 32.396530801714036, -111.05869707852804 32.3965405090322, -111.05869469403358 32.39655002846772, -111.05869138795325 32.39655926834324, -111.05868719212644 32.39656813967368, -111.05868214696123 32.3965765570233, -111.05867630104534 32.396584439328414, -111.05866971067812 32.396591710678116, -111.05866243932842 32.39659830104534, -111.0586545570233 32.39660414696123, -111.05864613967368 32.396609192126434, -111.05863726834323 32.39661338795325, -111.05862802846772 32.396616694033575, -111.0586185090322 32.39661907852804, -111.05860880171403 32.396620518472666, -111.058599 32.396621, -111.05858919828597 32.396620518472666, -111.0585794909678 32.39661907852804, -111.05856997153228 32.396616694033575, -111.05856073165677 32.39661338795325, -111.05855186032632 32.396609192126434, -111.0585434429767 32.39660414696123, -111.05853556067159 32.39659830104534, -111.05852828932188 32.396591710678116, -111.05852169895466 32.396584439328414, -111.05851585303877 32.3965765570233, -111.05851080787356 32.39656813967368, -111.05850661204676 32.39655926834324, -111.05850330596643 32.39655002846772, -111.05850092147196 32.3965405090322, -111.05849948152733 32.396530801714036, -111.058499 32.396521))",,,,,Not Found,,,,,,,,,,,
21827808,661000.0,85730,-110.78,31.95,3.31,6083,2003,6,4,3314.0,4.0,1,0.0,0,1,1,0,199.45684972842488,110166.66666666669,0.6666666666666666,"POLYGON ((-110.742543 32.176249, -110.74254348152733 32.17623919828596, -110.74254492147196 32.1762294909678, -110.74254730596643 32.17621997153228, -110.74255061204676 32.17621073165676, -110.74255480787356 32.176201860326316, -110.74255985303877 32.1761934429767, -110.74256569895466 32.176185560671584, -110.74257228932188 32.17617828932188, -110.74257956067159 32.17617169895466, -110.7425874429767 32.17616585303877, -110.74259586032632 32.176160807873565, -110.74260473165677 32.176156612046746, -110.74261397153228 32.17615330596642, -110.7426234909678 32.17615092147196, -110.74263319828597 32.17614948152733, -110.742643 32.176148999999995, -110.74265280171403 32.17614948152733, -110.7426625090322 32.17615092147196, -110.74267202846772 32.17615330596642, -110.74268126834323 32.176156612046746, -110.74269013967368 32.176160807873565, -110.7426985570233 32.17616585303877, -110.74270643932842 32.17617169895466, -110.74271371067812 32.17617828932188, -110.74272030104534 32.176185560671584, -110.74272614696123 32.1761934429767, -110.74273119212644 32.176201860326316, -110.74273538795325 32.17621073165676, -110.74273869403358 32.17621997153228, -110.74274107852804 32.1762294909678, -110.74274251847267 32.17623919828596, -110.742743 32.176249, -110.74274251847267 32.176258801714035, -110.74274107852804 32.1762685090322, -110.74273869403358 32.17627802846772, -110.74273538795325 32.17628726834324, -110.74273119212644 32.17629613967368, -110.74272614696123 32.1763045570233, -110.74272030104534 32.17631243932841, -110.74271371067812 32.176319710678115, -110.74270643932842 32.176326301045336, -110.7426985570233 32.17633214696123, -110.74269013967368 32.17633719212643, -110.74268126834323 32.17634138795325, -110.74267202846772 32.176344694033574, -110.7426625090322 32.17634707852804, -110.74265280171403 32.176348518472665, -110.742643 32.176349, -110.74263319828597 32.176348518472665, -110.7426234909678 32.17634707852804, -110.74261397153228 32.176344694033574, -110.74260473165677 32.17634138795325, -110.74259586032632 32.17633719212643, -110.7425874429767 32.17633214696123, -110.74257956067159 32.176326301045336, -110.74257228932188 32.176319710678115, -110.74256569895466 32.17631243932841, -110.74255985303877 32.1763045570233, -110.74255480787356 32.17629613967368, -110.74255061204676 32.17628726834324, -110.74254730596643 32.17627802846772, -110.74254492147196 32.1762685090322, -110.74254348152733 32.176258801714035, -110.742543 32.176249))",,,,,Not Found,,,,,,,,,,,
